title,summary,primary_tag,tags,n_tags,primary_category,categories,author,authors,n_authors,url_pdf,url_href,date
On Solving Cooperative MARL Problems with a Few Good Experiences,"Cooperative Multi-agent Reinforcement Learning (MARL) is crucial for
cooperative decentralized decision learning in many domains such as search and
rescue, drone surveillance, package delivery and fire fighting problems. In
these domains, a key challenge is learning with a few good experiences, i.e.,
positive reinforcements are obtained only in a few situations (e.g., on
extinguishing a fire or tracking a crime or delivering a package) and in most
other situations there is zero or negative reinforcement. Learning decisions
with a few good experiences is extremely challenging in cooperative MARL
problems due to three reasons. First, compared to the single agent case,
exploration is harder as multiple agents have to be coordinated to receive a
good experience. Second, environment is not stationary as all the agents are
learning at the same time (and hence change policies). Third, scale of problem
increases significantly with every additional agent.
  Relevant existing work is extensive and has focussed on dealing with a few
good experiences in single-agent RL problems or on scalable approaches for
handling non-stationarity in MARL problems. Unfortunately, neither of these
approaches (or their extensions) are able to address the problem of sparse good
experiences effectively. Therefore, we provide a novel fictitious self
imitation approach that is able to simultaneously handle non-stationarity and
sparse good experiences in a scalable manner. Finally, we provide a thorough
comparison (experimental or descriptive) against relevant cooperative MARL
algorithms to demonstrate the utility of our approach.",cs.LG,"cs.MA, cs.AI, cs.LG",3,Machine Learning,"Multiagent Systems, Artificial Intelligence, Machine Learning",Pradeep Varakantham,"Rajiv Ranjan Kumar, Pradeep Varakantham",2,http://arxiv.org/pdf/2001.07993v1,http://arxiv.org/abs/2001.07993v1,2020-01-22
"Get Rid of Suspended Animation Problem: Deep Diffusive Neural Network on
  Graph Semi-Supervised Classification","Existing graph neural networks may suffer from the ""suspended animation
problem"" when the model architecture goes deep. Meanwhile, for some graph
learning scenarios, e.g., nodes with text/image attributes or graphs with
long-distance node correlations, deep graph neural networks will be necessary
for effective graph representation learning. In this paper, we propose a new
graph neural network, namely DIFNET (Graph Diffusive Neural Network), for graph
representation learning and node classification. DIFNET utilizes both neural
gates and graph residual learning for node hidden state modeling, and includes
an attention mechanism for node neighborhood information diffusion. Extensive
experiments will be done in this paper to compare DIFNET against several
state-of-the-art graph neural network models. The experimental results can
illustrate both the learning performance advantages and effectiveness of
DIFNET, especially in addressing the ""suspended animation problem"".",cs.LG,"stat.ML, cs.NE, cs.LG",3,Machine Learning,"Machine Learning, Neural and Evolutionary Computing, Machine Learning",Jiawei Zhang,Jiawei Zhang,1,http://arxiv.org/pdf/2001.07922v1,http://arxiv.org/abs/2001.07922v1,2020-01-22
"Benchmarking Symbolic Execution Using Constraint Problems -- Initial
  Results","Symbolic execution is a powerful technique for bug finding and program
testing. It is successful in finding bugs in real-world code. The core
reasoning techniques use constraint solving, path exploration, and search,
which are also the same techniques used in solving combinatorial problems,
e.g., finite-domain constraint satisfaction problems (CSPs). We propose CSP
instances as more challenging benchmarks to evaluate the effectiveness of the
core techniques in symbolic execution. We transform CSP benchmarks into C
programs suitable for testing the reasoning capabilities of symbolic execution
tools. From a single CSP P, we transform P depending on transformation choice
into different C programs. Preliminary testing with the KLEE, Tracer-X, and
LLBMC tools show substantial runtime differences from transformation and solver
choice. Our C benchmarks are effective in showing the limitations of existing
symbolic execution tools. The motivation for this work is we believe that
benchmarks of this form can spur the development and engineering of improved
core reasoning in symbolic execution engines.",cs.SE,"I.2.0; I.2.1; I.2.3; I.2.4; I.2.8; I.2.11; D.2, cs.SE, cs.LO",3,Software Engineering,"Software Engineering, Logic in Computer Science",Roland H. C. Yap,"Sahil Verma, Roland H. C. Yap",2,http://arxiv.org/pdf/2001.07914v1,http://arxiv.org/abs/2001.07914v1,2020-01-22
"Convergence Time Optimization for Federated Learning over Wireless
  Networks","In this paper, the convergence time of federated learning (FL), when deployed
over a realistic wireless network, is studied. In particular, a wireless
network is considered in which wireless users transmit their local FL models
(trained using their locally collected data) to a base station (BS). The BS,
acting as a central controller, generates a global FL model using the received
local FL models and broadcasts it back to all users. Due to the limited number
of resource blocks (RBs) in a wireless network, only a subset of users can be
selected to transmit their local FL model parameters to the BS at each learning
step. Moreover, since each user has unique training data samples, the BS
prefers to include all local user FL models to generate a converged global FL
model. Hence, the FL performance and convergence time will be significantly
affected by the user selection scheme. Therefore, it is necessary to design an
appropriate user selection scheme that enables users of higher importance to be
selected more frequently. This joint learning, wireless resource allocation,
and user selection problem is formulated as an optimization problem whose goal
is to minimize the FL convergence time while optimizing the FL performance. To
solve this problem, a probabilistic user selection scheme is proposed such that
the BS is connected to the users whose local FL models have significant effects
on its global FL model with high probabilities. Given the user selection
policy, the uplink RB allocation can be determined. To further reduce the FL
convergence time, artificial neural networks (ANNs) are used to estimate the
local FL models of the users that are not allocated any RBs for local FL model
transmission at each given learning step, which enables the BS to enhance its
global FL model and improve the FL convergence speed and performance.",cs.LG,"stat.ML, eess.SP, cs.NI, cs.LG",4,Machine Learning,"Machine Learning, Signal Processing, Networking and Internet Architecture, Machine Learning",Shuguang Cui,"Mingzhe Chen, H. Vincent Poor, Walid Saad, Shuguang Cui",4,http://arxiv.org/pdf/2001.07845v1,http://arxiv.org/abs/2001.07845v1,2020-01-22
"Coarse-Grain Cluster Analysis of Tensors With Application to Climate
  Biome Identification","A tensor provides a concise way to codify the interdependence of complex
data. Treating a tensor as a d-way array, each entry records the interaction
between the different indices. Clustering provides a way to parse the
complexity of the data into more readily understandable information. Clustering
methods are heavily dependent on the algorithm of choice, as well as the chosen
hyperparameters of the algorithm. However, their sensitivity to data scales is
largely unknown.
  In this work, we apply the discrete wavelet transform to analyze the effects
of coarse-graining on clustering tensor data. We are particularly interested in
understanding how scale effects clustering of the Earth's climate system. The
discrete wavelet transform allows classification of the Earth's climate across
a multitude of spatial-temporal scales. The discrete wavelet transform is used
to produce an ensemble of classification estimates, as opposed to a single
classification. Using information theory, we discover a sub-collection of the
ensemble that span the majority of the variance observed, allowing for
efficient consensus clustering techniques that can be used to identify climate
biomes.",cs.LG,"stat.ML, q-bio.QM, cs.LG",3,Machine Learning,"Machine Learning, Quantitative Methods, Machine Learning",Boian Alexandrov,"Derek DeSantis, Phillip J. Wolfram, Katrina Bennett, Boian Alexandrov",4,http://arxiv.org/pdf/2001.07827v1,http://arxiv.org/abs/2001.07827v1,2020-01-22
"Elephant in the Room: An Evaluation Framework for Assessing Adversarial
  Examples in NLP","An adversarial example is an input transformed by small perturbations that
machine learning models consistently misclassify. While there are a number of
methods proposed to generate adversarial examples for text data, it is not
trivial to assess the quality of these adversarial examples, as minor
perturbations (such as changing a word in a sentence) can lead to a significant
shift in their meaning, readability and classification label. In this paper, we
propose an evaluation framework to assess the quality of adversarial examples
based on the aforementioned properties. We experiment with five benchmark
attacking methods and an alternative approach based on an auto-encoder, and
found that these methods generate adversarial examples with poor readability
and content preservation. We also learned that there are multiple factors that
can influence the attacking performance, such as the the length of text
examples and the input domain.",cs.CL,"cs.CL, cs.LG",2,Computation and Language,"Computation and Language, Machine Learning",Jey Han Lau,"Ying Xu, Xu Zhong, Antonio Jose Jimeno Yepes, Jey Han Lau",4,http://arxiv.org/pdf/2001.07820v1,http://arxiv.org/abs/2001.07820v1,2020-01-22
"RDAnet: A Deep Learning Based Approach for Synthetic Aperture Radar
  Image Formation","Synthetic Aperture Radar (SAR) imaging systems operate by emitting radar
signals from a moving object, such as a satellite, towards the target of
interest. Reflected radar echoes are received and later used by image formation
algorithms to form a SAR image. There is great interest in using SAR images in
computer vision tasks such as automatic target recognition. Today, however, SAR
applications consist of multiple operations: image formation followed by image
processing. In this work, we show that deep learning can be used to train a
neural network able to form SAR images from echo data. Results show that our
neural network, RDAnet, can form SAR images comparable to images formed using a
traditional algorithm. This approach opens the possibility to end-to-end SAR
applications where image formation and image processing are integrated into a
single task. We believe that this work is the first demonstration of deep
learning based SAR image formation using real data.",eess.IV,"cs.CV, eess.IV",2,Image and Video Processing,"Computer Vision and Pattern Recognition, Image and Video Processing",John Paul Walters,"Andrew Rittenbach, John Paul Walters",2,http://arxiv.org/pdf/2001.08202v1,http://arxiv.org/abs/2001.08202v1,2020-01-22
Discovering Salient Anatomical Landmarks by Predicting Human Gaze,"Anatomical landmarks are a crucial prerequisite for many medical imaging
tasks. Usually, the set of landmarks for a given task is predefined by experts.
The landmark locations for a given image are then annotated manually or via
machine learning methods trained on manual annotations. In this paper, in
contrast, we present a method to automatically discover and localize anatomical
landmarks in medical images. Specifically, we consider landmarks that attract
the visual attention of humans, which we term visually salient landmarks. We
illustrate the method for fetal neurosonographic images. First, full-length
clinical fetal ultrasound scans are recorded with live sonographer
gaze-tracking. Next, a convolutional neural network (CNN) is trained to predict
the gaze point distribution (saliency map) of the sonographers on scan video
frames. The CNN is then used to predict saliency maps of unseen fetal
neurosonographic images, and the landmarks are extracted as the local maxima of
these saliency maps. Finally, the landmarks are matched across images by
clustering the landmark CNN features. We show that the discovered landmarks can
be used within affine image registration, with average landmark alignment
errors between 4.1% and 10.9% of the fetal head long axis length.",cs.CV,"eess.IV, cs.CV, cs.LG",3,Computer Vision and Pattern Recognition,"Image and Video Processing, Computer Vision and Pattern Recognition, Machine Learning",J. Alison Noble,"Richard Droste, Pierre Chatelain, Lior Drukker, Harshita Sharma, Aris T. Papageorghiou, J. Alison Noble",6,http://arxiv.org/pdf/2001.08188v1,http://arxiv.org/abs/2001.08188v1,2020-01-22
Pruning CNN's with linear filter ensembles,"Despite the promising results of convolutional neural networks (CNNs),
applying them on resource limited devices is still a challenge, mainly due to
the huge memory and computation requirements. To tackle these problems, pruning
can be applied to reduce the network size and number of floating point
operations (FLOPs). Contrary to the \emph{filter norm} method -- that is used
in network pruning and uses the assumption that the smaller this norm, the less
important is the associated component --, we develop a novel filter importance
norm that incorporates the loss caused by the elimination of a component from
the CNN.
  To estimate the importance of a set of architectural components, we measure
the CNN performance as different components are removed. The result is a
collection of filter ensembles -- filter masks -- and associated performance
values. We rank the filters based on a linear and additive model and remove the
least important ones such that the drop in network accuracy is minimal. We
evaluate our method on a fully connected network, as well as on the ResNet
architecture trained on the CIFAR-10 data-set. Using our pruning method, we
managed to remove $60\%$ of the parameters and $64\%$ of the FLOPs from the
ResNet with an accuracy drop of less than $0.6\%$.",cs.LG,"stat.ML, cs.CV, cs.LG",3,Machine Learning,"Machine Learning, Computer Vision and Pattern Recognition, Machine Learning",Lehel Csató,"Csanád Sándor, Szabolcs Pável, Lehel Csató",3,http://arxiv.org/pdf/2001.08142v1,http://arxiv.org/abs/2001.08142v1,2020-01-22
"Optimizing Generative Adversarial Networks for Image Super Resolution
  via Latent Space Regularization","Natural images can be regarded as residing in a manifold that is embedded in
a higher dimensional Euclidean space. Generative Adversarial Networks (GANs)
try to learn the distribution of the real images in the manifold to generate
samples that look real. But the results of existing methods still exhibit many
unpleasant artifacts and distortions even for the cases where the desired
ground truth target images are available for supervised learning such as in
single image super resolution (SISR). We probe for ways to alleviate these
problems for supervised GANs in this paper. We explicitly apply the Lipschitz
Continuity Condition (LCC) to regularize the GAN. An encoding network that maps
the image space to a new optimal latent space is derived from the LCC, and it
is used to augment the GAN as a coupling component. The LCC is also converted
to new regularization terms in the generator loss function to enforce local
invariance. The GAN is optimized together with the encoding network in an
attempt to make the generator converge to a more ideal and disentangled mapping
that can generate samples more faithful to the target images. When the proposed
models are applied to the single image super resolution problem, the results
outperform the state of the art.",eess.IV,"cs.LG, cs.CV, eess.IV",3,Image and Video Processing,"Machine Learning, Computer Vision and Pattern Recognition, Image and Video Processing",Shifu Zhou,"Sheng Zhong, Shifu Zhou",2,http://arxiv.org/pdf/2001.08126v1,http://arxiv.org/abs/2001.08126v1,2020-01-22
Are Accelerometers for Activity Recognition a Dead-end?,"Accelerometer-based (and by extension other inertial sensors) research for
Human Activity Recognition (HAR) is a dead-end. This sensor does not offer
enough information for us to progress in the core domain of HAR---to recognize
everyday activities from sensor data. Despite continued and prolonged efforts
in improving feature engineering and machine learning models, the activities
that we can recognize reliably have only expanded slightly and many of the same
flaws of early models are still present today. Instead of relying on
acceleration data, we should instead consider modalities with much richer
information---a logical choice are images. With the rapid advance in image
sensing hardware and modelling techniques, we believe that a widespread
adoption of image sensors will open many opportunities for accurate and robust
inference across a wide spectrum of human activities.
  In this paper, we make the case for imagers in place of accelerometers as the
default sensor for human activity recognition. Our review of past works has led
to the observation that progress in HAR had stalled, caused by our reliance on
accelerometers. We further argue for the suitability of images for activity
recognition by illustrating their richness of information and the marked
progress in computer vision. Through a feasibility analysis, we find that
deploying imagers and CNNs on device poses no substantial burden on modern
mobile hardware. Overall, our work highlights the need to move away from
accelerometers and calls for further exploration of using imagers for activity
recognition.",cs.CV,cs.CV,1,Computer Vision and Pattern Recognition,Computer Vision and Pattern Recognition,Nicholas D. Lane,"Catherine Tong, Shyam A. Tailor, Nicholas D. Lane",3,http://arxiv.org/pdf/2001.08111v1,http://arxiv.org/abs/2001.08111v1,2020-01-22
Learning to Correct 3D Reconstructions from Multiple Views,"This paper is about reducing the cost of building good large-scale 3D
reconstructions post-hoc. We render 2D views of an existing reconstruction and
train a convolutional neural network (CNN) that refines inverse-depth to match
a higher-quality reconstruction. Since the views that we correct are rendered
from the same reconstruction, they share the same geometry, so overlapping
views complement each other. We take advantage of that in two ways. Firstly, we
impose a loss during training which guides predictions on neighbouring views to
have the same geometry and has been shown to improve performance. Secondly, in
contrast to previous work, which corrects each view independently, we also make
predictions on sets of neighbouring views jointly. This is achieved by warping
feature maps between views and thus bypassing memory-intensive 3D computation.
We make the observation that features in the feature maps are
viewpoint-dependent, and propose a method for transforming features with
dynamic filters generated by a multi-layer perceptron from the relative poses
between views. In our experiments we show that this last step is necessary for
successfully fusing feature maps between views.",cs.CV,"cs.RO, cs.CV",2,Computer Vision and Pattern Recognition,"Robotics, Computer Vision and Pattern Recognition",Paul Newman,"Ştefan Săftescu, Paul Newman",2,http://arxiv.org/pdf/2001.08098v1,http://arxiv.org/abs/2001.08098v1,2020-01-22
UniPose: Unified Human Pose Estimation in Single Images and Videos,"We propose UniPose, a unified framework for human pose estimation, based on
our ""Waterfall"" Atrous Spatial Pooling architecture, that achieves
state-of-art-results on several pose estimation metrics. Current pose
estimation methods utilizing standard CNN architectures heavily rely on
statistical postprocessing or predefined anchor poses for joint localization.
UniPose incorporates contextual segmentation and joint localization to estimate
the human pose in a single stage, with high accuracy, without relying on
statistical postprocessing methods. The Waterfall module in UniPose leverages
the efficiency of progressive filtering in the cascade architecture, while
maintaining multi-scale fields-of-view comparable to spatial pyramid
configurations. Additionally, our method is extended to UniPose-LSTM for
multi-frame processing and achieves state-of-the-art results for temporal pose
estimation in Video. Our results on multiple datasets demonstrate that UniPose,
with a ResNet backbone and Waterfall module, is a robust and efficient
architecture for pose estimation obtaining state-of-the-art results in single
person pose detection for both single images and videos.",cs.CV,cs.CV,1,Computer Vision and Pattern Recognition,Computer Vision and Pattern Recognition,Andreas Savakis,"Bruno Artacho, Andreas Savakis",2,http://arxiv.org/pdf/2001.08095v1,http://arxiv.org/abs/2001.08095v1,2020-01-22
"Depthwise Non-local Module for Fast Salient Object Detection Using a
  Single Thread","Recently deep convolutional neural networks have achieved significant success
in salient object detection. However, existing state-of-the-art methods require
high-end GPUs to achieve real-time performance, which makes them hard to adapt
to low-cost or portable devices. Although generic network architectures have
been proposed to speed up inference on mobile devices, they are tailored to the
task of image classification or semantic segmentation, and struggle to capture
intra-channel and inter-channel correlations that are essential for contrast
modeling in salient object detection. Motivated by the above observations, we
design a new deep learning algorithm for fast salient object detection. The
proposed algorithm for the first time achieves competitive accuracy and high
inference efficiency simultaneously with a single CPU thread. Specifically, we
propose a novel depthwise non-local moudule (DNL), which implicitly models
contrast via harvesting intra-channel and inter-channel correlations in a
self-attention manner. In addition, we introduce a depthwise non-local network
architecture that incorporates both depthwise non-local modules and inverted
residual blocks. Experimental results show that our proposed network attains
very competitive accuracy on a wide range of salient object detection datasets
while achieving state-of-the-art efficiency among all existing deep learning
based algorithms.",cs.CV,cs.CV,1,Computer Vision and Pattern Recognition,Computer Vision and Pattern Recognition,Yizhou Yu,"Haofeng Li, Guanbin Li, Binbin Yang, Guanqi Chen, Liang Lin, Yizhou Yu",6,http://arxiv.org/pdf/2001.08057v1,http://arxiv.org/abs/2001.08057v1,2020-01-22
