title,summary,primary_tag,tags,n_tags,primary_category,categories,author,authors,n_authors,url_pdf,url_href,date
Review: deep learning on 3D point clouds,"Point cloud is point sets defined in 3D metric space. Point cloud has become
one of the most significant data format for 3D representation. Its gaining
increased popularity as a result of increased availability of acquisition
devices, such as LiDAR, as well as increased application in areas such as
robotics, autonomous driving, augmented and virtual reality. Deep learning is
now the most powerful tool for data processing in computer vision, becoming the
most preferred technique for tasks such as classification, segmentation, and
detection. While deep learning techniques are mainly applied to data with a
structured grid, point cloud, on the other hand, is unstructured. The
unstructuredness of point clouds makes use of deep learning for its processing
directly very challenging. Earlier approaches overcome this challenge by
preprocessing the point cloud into a structured grid format at the cost of
increased computational cost or lost of depth information. Recently, however,
many state-of-the-arts deep learning techniques that directly operate on point
cloud are being developed. This paper contains a survey of the recent
state-of-the-art deep learning techniques that mainly focused on point cloud
data. We first briefly discussed the major challenges faced when using deep
learning directly on point cloud, we also briefly discussed earlier approaches
which overcome the challenges by preprocessing the point cloud into a
structured grid. We then give the review of the various state-of-the-art deep
learning approaches that directly process point cloud in its unstructured form.
We introduced the popular 3D point cloud benchmark datasets. And we also
further discussed the application of deep learning in popular 3D vision tasks
including classification, segmentation and detection.",cs.CV,cs.CV,1,Computer Vision and Pattern Recognition,Computer Vision and Pattern Recognition,Cheng Wang,"Saifullahi Aminu Bello, Shangshu Yu, Cheng Wang",3,http://arxiv.org/pdf/2001.06280v1,http://arxiv.org/abs/2001.06280v1,2020-01-17
"Compounding the Performance Improvements of Assembled Techniques in a
  Convolutional Neural Network","Recent studies in image classification have demonstrated a variety of
techniques for improving the performance of Convolutional Neural Networks
(CNNs). However, attempts to combine existing techniques to create a practical
model are still uncommon. In this study, we carry out extensive experiments to
validate that carefully assembling these techniques and applying them to a
basic CNN model in combination can improve the accuracy and robustness of the
model while minimizing the loss of throughput. For example, our proposed
ResNet-50 shows an improvement in top-1 accuracy from 76.3% to 82.78%, and an
mCE improvement from 76.0% to 48.9%, on the ImageNet ILSVRC2012 validation set.
With these improvements, inference throughput only decreases from 536 to 312.
The resulting model significantly outperforms state-of-the-art models with
similar accuracy in terms of mCE and inference throughput. To verify the
performance improvement in transfer learning, fine grained classification and
image retrieval tasks were tested on several open datasets and showed that the
improvement to backbone network performance boosted transfer learning
performance significantly. Our approach achieved 1st place in the iFood
Competition Fine-Grained Visual Recognition at CVPR 2019, and the source code
and trained models are available at https://github.com/clovaai/assembled-cnn",cs.CV,cs.CV,1,Computer Vision and Pattern Recognition,Computer Vision and Pattern Recognition,Kiho Hong,"Jungkyu Lee, Taeryun Won, Kiho Hong",3,http://arxiv.org/pdf/2001.06268v1,http://arxiv.org/abs/2001.06268v1,2020-01-17
SieveNet: A Unified Framework for Robust Image-Based Virtual Try-On,"Image-based virtual try-on for fashion has gained considerable attention
recently. The task requires trying on a clothing item on a target model image.
An efficient framework for this is composed of two stages: (1) warping
(transforming) the try-on cloth to align with the pose and shape of the target
model, and (2) a texture transfer module to seamlessly integrate the warped
try-on cloth onto the target model image. Existing methods suffer from
artifacts and distortions in their try-on output. In this work, we present
SieveNet, a framework for robust image-based virtual try-on. Firstly, we
introduce a multi-stage coarse-to-fine warping network to better model
fine-grained intricacies (while transforming the try-on cloth) and train it
with a novel perceptual geometric matching loss. Next, we introduce a try-on
cloth conditioned segmentation mask prior to improve the texture transfer
network. Finally, we also introduce a dueling triplet loss strategy for
training the texture translation network which further improves the quality of
the generated try-on results. We present extensive qualitative and quantitative
evaluations of each component of the proposed pipeline and show significant
performance improvements against the current state-of-the-art method.",cs.CV,"cs.CV, eess.IV, cs.LG",3,Computer Vision and Pattern Recognition,"Computer Vision and Pattern Recognition, Image and Video Processing, Machine Learning",Balaji Krishnamurthy,"Surgan Jandial, Ayush Chopra, Kumar Ayush, Mayur Hemani, Abhijeet Kumar, Balaji Krishnamurthy",6,http://arxiv.org/pdf/2001.06265v1,http://arxiv.org/abs/2001.06265v1,2020-01-17
"Two-Phase Object-Based Deep Learning for Multi-temporal SAR Image Change
  Detection","Change detection is one of the fundamental applications of synthetic aperture
radar (SAR) images. However, speckle noise presented in SAR images has a much
negative effect on change detection. In this research, a novel two-phase
object-based deep learning approach is proposed for multi-temporal SAR image
change detection. Compared with traditional methods, the proposed approach
brings two main innovations. One is to classify all pixels into three
categories rather than two categories: unchanged pixels, changed pixels caused
by strong speckle (false changes), and changed pixels formed by real terrain
variation (real changes). The other is to group neighboring pixels into
segmented into superpixel objects (from pixels) such as to exploit local
spatial context. Two phases are designed in the methodology: 1) Generate
objects based on the simple linear iterative clustering algorithm, and
discriminate these objects into changed and unchanged classes using fuzzy
c-means (FCM) clustering and a deep PCANet. The prediction of this Phase is the
set of changed and unchanged superpixels. 2) Deep learning on the pixel sets
over the changed superpixels only, obtained in the first phase, to discriminate
real changes from false changes. SLIC is employed again to achieve new
superpixels in the second phase. Low rank and sparse decomposition are applied
to these new superpixels to suppress speckle noise significantly. A further
clustering step is applied to these new superpixels via FCM. A new PCANet is
then trained to classify two kinds of changed superpixels to achieve the final
change maps. Numerical experiments demonstrate that, compared with benchmark
methods, the proposed approach can distinguish real changes from false changes
effectively with significantly reduced false alarm rates, and achieve up to
99.71% change detection accuracy using multi-temporal SAR imagery.",cs.CV,"cs.CV, eess.IV",2,Computer Vision and Pattern Recognition,"Computer Vision and Pattern Recognition, Image and Video Processing",Yongming Li,"Xinzheng Zhang, Guo Liu, Ce Zhang, Peter M Atkinson, Xiaoheng Tan, Xin Jian, Xichuan Zhou, Yongming Li",8,http://arxiv.org/pdf/2001.06252v1,http://arxiv.org/abs/2001.06252v1,2020-01-17
"Detection Method Based on Automatic Visual Shape Clustering for
  Pin-Missing Defect in Transmission Lines","Bolts are the most numerous fasteners in transmission lines and are prone to
losing their split pins. How to realize the automatic pin-missing defect
detection for bolts in transmission lines so as to achieve timely and efficient
trouble shooting is a difficult problem and the long-term research target of
power systems. In this paper, an automatic detection model called Automatic
Visual Shape Clustering Network (AVSCNet) for pin-missing defect is
constructed. Firstly, an unsupervised clustering method for the visual shapes
of bolts is proposed and applied to construct a defect detection model which
can learn the difference of visual shape. Next, three deep convolutional neural
network optimization methods are used in the model: the feature enhancement,
feature fusion and region feature extraction. The defect detection results are
obtained by applying the regression calculation and classification to the
regional features. In this paper, the object detection model of different
networks is used to test the dataset of pin-missing defect constructed by the
aerial images of transmission lines from multiple locations, and it is
evaluated by various indicators and is fully verified. The results show that
our method can achieve considerably satisfactory detection effect.",eess.IV,"cs.CV, eess.IV",2,Image and Video Processing,"Computer Vision and Pattern Recognition, Image and Video Processing",Wenqing Zhao,"Zhenbing Zhao, Hongyu Qi, Yincheng Qi, Ke Zhang, Yongjie Zhai, Wenqing Zhao",6,http://arxiv.org/pdf/2001.06236v1,http://arxiv.org/abs/2001.06236v1,2020-01-17
"A back-end, CMOS compatible ferroelectric Field Effect Transistor for
  synaptic weights","Neuromorphic computing architectures enable the dense co-location of memory
and processing elements within a single circuit. This co-location removes the
communication bottleneck of transferring data between separate memory and
computing units as in standard von Neuman architectures for data-critical
applications including machine learning. The essential building blocks of
neuromorphic systems are non-volatile synaptic elements such as memristors. Key
memristor properties include a suitable non-volatile resistance range,
continuous linear resistance modulation and symmetric switching. In this work,
we demonstrate voltage-controlled, symmetric and analog potentiation and
depression of a ferroelectric Hf$_{57}$Zr$_{43}$O$_{2}$ (HZO) field effect
transistor (FeFET) with good linearity. Our FeFET operates with a low writing
energy (fJ) and fast programming time (40 ns). Retention measurements have been
done over 4-bits depth with low noise (1%) in the tungsten oxide (WO$_{x}$)
read out channel. By adjusting the channel thickness from 15nm to 8nm, the
on/off ratio of the FeFET can be engineered from 1% to 200% with an
on-resistance ideally >100 kOhm, depending on the channel geometry. The device
concept is using earth-abundant materials, and is compatible with a back end of
line (BEOL) integration into complementary metal-oxidesemiconductor (CMOS)
processes. It has therefore a great potential for the fabrication of high
density, large-scale integrated arrays of artificial analog synapses.",cs.ET,"physics.app-ph, cs.ET",2,Emerging Technologies,"Applied Physics, Emerging Technologies",Jean Fompeyriney,"Mattia Halter, Laura Bégon-Lours, Valeria Bragaglia, Marilyne Sousa, Bert Jan Offrein, Stefan Abel, Mathieu Luisier, Jean Fompeyriney",8,http://arxiv.org/pdf/2001.06475v1,http://arxiv.org/abs/2001.06475v1,2020-01-17
Gradient descent with momentum --- to accelerate or to super-accelerate?,"We consider gradient descent with `momentum', a widely used method for loss
function minimization in machine learning. This method is often used with
`Nesterov acceleration', meaning that the gradient is evaluated not at the
current position in parameter space, but at the estimated position after one
step. In this work, we show that the algorithm can be improved by extending
this `acceleration' --- by using the gradient at an estimated position several
steps ahead rather than just one step ahead. How far one looks ahead in this
`super-acceleration' algorithm is determined by a new hyperparameter.
Considering a one-parameter quadratic loss function, the optimal value of the
super-acceleration can be exactly calculated and analytically estimated. We
show explicitly that super-accelerating the momentum algorithm is beneficial,
not only for this idealized problem, but also for several synthetic loss
landscapes and for the MNIST classification task with neural networks.
Super-acceleration is also easy to incorporate into adaptive algorithms like
RMSProp or Adam, and is shown to improve these algorithms.",cs.LG,"math.OC, stat.ML, cs.LG",3,Machine Learning,"Optimization and Control, Machine Learning, Machine Learning",Masudul Haque,"Goran Nakerst, John Brennan, Masudul Haque",3,http://arxiv.org/pdf/2001.06472v1,http://arxiv.org/abs/2001.06472v1,2020-01-17
"Learning Sparse Classifiers: Continuous and Mixed Integer Optimization
  Perspectives","We consider a discrete optimization based approach for learning sparse
classifiers, where the outcome depends upon a linear combination of a small
subset of features. Recent work has shown that mixed integer programming (MIP)
can be used to solve (to optimality) $\ell_0$-regularized problems at scales
much larger than what was conventionally considered possible in the statistics
and machine learning communities. Despite their usefulness, MIP-based
approaches are significantly slower compared to relatively mature algorithms
based on $\ell_1$-regularization and relatives. We aim to bridge this
computational gap by developing new MIP-based algorithms for
$\ell_0$-regularized classification. We propose two classes of scalable
algorithms: an exact algorithm that can handle $p\approx 50,000$ features in a
few minutes, and approximate algorithms that can address instances with
$p\approx 10^6$ in times comparable to fast $\ell_1$-based algorithms. Our
exact algorithm is based on the novel idea of \textsl{integrality generation},
which solves the original problem (with $p$ binary variables) via a sequence of
mixed integer programs that involve a small number of binary variables. Our
approximate algorithms are based on coordinate descent and local combinatorial
search. In addition, we present new estimation error bounds for a class of
$\ell_0$-regularized estimators. Experiments on real and synthetic data
demonstrate that our approach leads to models with considerably improved
statistical performance (especially, variable selection) when compared to
competing toolkits.",stat.ML,"math.OC, stat.ML, cs.LG, stat.CO",4,Machine Learning,"Optimization and Control, Machine Learning, Machine Learning, Computation",Rahul Mazumder,"Antoine Dedieu, Hussein Hazimeh, Rahul Mazumder",3,http://arxiv.org/pdf/2001.06471v1,http://arxiv.org/abs/2001.06471v1,2020-01-17
"Exact Information Bottleneck with Invertible Neural Networks: Getting
  the Best of Discriminative and Generative Modeling","The Information Bottleneck (IB) principle offers a unified approach to many
learning and prediction problems. Although optimal in an information-theoretic
sense, practical applications of IB are hampered by a lack of accurate
high-dimensional estimators of mutual information, its main constituent. We
propose to combine IB with invertible neural networks (INNs), which for the
first time allows exact calculation of the required mutual information. Applied
to classification, our proposed method results in a generative classifier we
call IB-INN. It accurately models the class conditional likelihoods,
generalizes well to unseen data and reliably recognizes out-of-distribution
examples. In contrast to existing generative classifiers, these advantages
incur only minor reductions in classification accuracy in comparison to
corresponding discriminative methods such as feed-forward networks.
Furthermore, we provide insight into why IB-INNs are superior to other
generative architectures and training procedures and show experimentally that
our method outperforms alternative models of comparable complexity.",cs.LG,"stat.ML, 68T01, cs.LG",3,Machine Learning,"Machine Learning, Machine Learning",Carsten Rother,"Lynton Ardizzone, Radek Mackowiak, Ullrich Köthe, Carsten Rother",4,http://arxiv.org/pdf/2001.06448v1,http://arxiv.org/abs/2001.06448v1,2020-01-17
"Generalization of Change-Point Detection in Time Series Data Based on
  Direct Density Ratio Estimation","The goal of the change-point detection is to discover changes of time series
distribution. One of the state of the art approaches of the change-point
detection are based on direct density ratio estimation. In this work we show
how existing algorithms can be generalized using various binary classification
and regression models. In particular, we show that the Gradient Boosting over
Decision Trees and Neural Networks can be used for this purpose. The algorithms
are tested on several synthetic and real-world datasets. The results show that
the proposed methods outperform classical RuLSIF algorithm. Discussion of cases
where the proposed algorithms have advantages over existing methods are also
provided.",cs.LG,"stat.ML, cs.LG",2,Machine Learning,"Machine Learning, Machine Learning",Andrey Ustyuzhanin,"Mikhail Hushchyn, Andrey Ustyuzhanin",2,http://arxiv.org/pdf/2001.06386v1,http://arxiv.org/abs/2001.06386v1,2020-01-17
Approximating Activation Functions,"ReLU is widely seen as the default choice for activation functions in neural
networks. However, there are cases where more complicated functions are
required. In particular, recurrent neural networks (such as LSTMs) make
extensive use of both hyperbolic tangent and sigmoid functions. These functions
are expensive to compute. We used function approximation techniques to develop
replacements for these functions and evaluated them empirically on three
popular network configurations. We find safe approximations that yield a 10% to
37% improvement in training times on the CPU. These approximations were
suitable for all cases we considered and we believe are appropriate
replacements for all networks using these activation functions. We also develop
ranged approximations which only apply in some cases due to restrictions on
their input domain. Our ranged approximations yield a performance improvement
of 20% to 53% in network training time. Our functions also match or
considerably out perform the ad-hoc approximations used in Theano and the
implementation of Word2Vec.",cs.LG,"68U99 (Primary) 68T01, cs.PF, stat.ML, cs.LG",4,Machine Learning,"Performance, Machine Learning, Machine Learning",Andrew Rice,"Nicholas Gerard Timmons, Andrew Rice",2,http://arxiv.org/pdf/2001.06370v1,http://arxiv.org/abs/2001.06370v1,2020-01-17
"Rumor Detection on Social Media with Bi-Directional Graph Convolutional
  Networks","Social media has been developing rapidly in public due to its nature of
spreading new information, which leads to rumors being circulated. Meanwhile,
detecting rumors from such massive information in social media is becoming an
arduous challenge. Therefore, some deep learning methods are applied to
discover rumors through the way they spread, such as Recursive Neural Network
(RvNN) and so on. However, these deep learning methods only take into account
the patterns of deep propagation but ignore the structures of wide dispersion
in rumor detection. Actually, propagation and dispersion are two crucial
characteristics of rumors. In this paper, we propose a novel bi-directional
graph model, named Bi-Directional Graph Convolutional Networks (Bi-GCN), to
explore both characteristics by operating on both top-down and bottom-up
propagation of rumors. It leverages a GCN with a top-down directed graph of
rumor spreading to learn the patterns of rumor propagation, and a GCN with an
opposite directed graph of rumor diffusion to capture the structures of rumor
dispersion. Moreover, the information from the source post is involved in each
layer of GCN to enhance the influences from the roots of rumors. Encouraging
empirical results on several benchmarks confirm the superiority of the proposed
method over the state-of-the-art approaches.",cs.SI,"cs.SI, cs.LG",2,Social and Information Networks,"Social and Information Networks, Machine Learning",Junzhou Huang,"Tian Bian, Xi Xiao, Tingyang Xu, Peilin Zhao, Wenbing Huang, Yu Rong, Junzhou Huang",7,http://arxiv.org/pdf/2001.06362v1,http://arxiv.org/abs/2001.06362v1,2020-01-17
Cyber Attack Detection thanks to Machine Learning Algorithms,"Cybersecurity attacks are growing both in frequency and sophistication over
the years. This increasing sophistication and complexity call for more
advancement and continuous innovation in defensive strategies. Traditional
methods of intrusion detection and deep packet inspection, while still largely
used and recommended, are no longer sufficient to meet the demands of growing
security threats. As computing power increases and cost drops, Machine Learning
is seen as an alternative method or an additional mechanism to defend against
malwares, botnets, and other attacks. This paper explores Machine Learning as a
viable solution by examining its capabilities to classify malicious traffic in
a network.
  First, a strong data analysis is performed resulting in 22 extracted features
from the initial Netflow datasets. All these features are then compared with
one another through a feature selection process. Then, our approach analyzes
five different machine learning algorithms against NetFlow dataset containing
common botnets. The Random Forest Classifier succeeds in detecting more than
95% of the botnets in 8 out of 13 scenarios and more than 55% in the most
difficult datasets. Finally, insight is given to improve and generalize the
results, especially through a bootstrapping technique.",cs.LG,"cs.CR, cs.NI, stat.ML, cs.LG",4,Machine Learning,"Cryptography and Security, Networking and Internet Architecture, Machine Learning, Machine Learning",Kristofer Anandita,"Antoine Delplace, Sheryl Hermoso, Kristofer Anandita",3,http://arxiv.org/pdf/2001.06309v1,http://arxiv.org/abs/2001.06309v1,2020-01-17
