title,summary,primary_tag,tags,n_tags,primary_category,categories,author,authors,n_authors,url_pdf,url_href,date
Emergence of Network Motifs in Deep Neural Networks,"Network science can offer fundamental insights into the structural and
functional properties of complex systems. For example, it is widely known that
neuronal circuits tend to organize into basic functional topological modules,
called ""network motifs"". In this article we show that network science tools can
be successfully applied also to the study of artificial neural networks
operating according to self-organizing (learning) principles. In particular, we
study the emergence of network motifs in multi-layer perceptrons, whose initial
connectivity is defined as a stack of fully-connected, bipartite graphs. Our
simulations show that the final network topology is primarily shaped by
learning dynamics, but can be strongly biased by choosing appropriate weight
initialization schemes. Overall, our results suggest that non-trivial
initialization strategies can make learning more effective by promoting the
development of useful network motifs, which are often surprisingly consistent
with those observed in general transduction networks.",nlin.AO,"physics.bio-ph, nlin.AO, cs.LG",3,Adaptation and Self-Organizing Systems,"Biological Physics, Adaptation and Self-Organizing Systems, Machine Learning",Amos Maritan,"Matteo Zambra, Alberto Testolin, Amos Maritan",3,http://arxiv.org/pdf/1912.12244v1,http://arxiv.org/abs/1912.12244v1,2019-12-27
Nonlinear Markov Clustering by Minimum Curvilinear Sparse Similarity,"The development of algorithms for unsupervised pattern recognition by
nonlinear clustering is a notable problem in data science. Markov clustering
(MCL) is a renowned algorithm that simulates stochastic flows on a network of
sample similarities to detect the structural organization of clusters in the
data, but it has never been generalized to deal with data nonlinearity. Minimum
Curvilinearity (MC) is a principle that approximates nonlinear sample distances
in the high-dimensional feature space by curvilinear distances, which are
computed as transversal paths over their minimum spanning tree, and then stored
in a kernel. Here we propose MC-MCL, which is the first nonlinear kernel
extension of MCL and exploits Minimum Curvilinearity to enhance the performance
of MCL in real and synthetic data with underlying nonlinear patterns. MC-MCL is
compared with baseline clustering methods, including DBSCAN, K-means and
affinity propagation. We find that Minimum Curvilinearity provides a valuable
framework to estimate nonlinear distances also when its kernel is applied in
combination with MCL. Indeed, MC-MCL overcomes classical MCL and even baseline
clustering algorithms in different nonlinear datasets.",cs.LG,"stat.ML, cs.LG",2,Machine Learning,"Machine Learning, Machine Learning",CV. Cannistraci,"C. Duran, A. Acevedo, S. Ciucci, A. Muscoloni, CV. Cannistraci",5,http://arxiv.org/pdf/1912.12211v1,http://arxiv.org/abs/1912.12211v1,2019-12-27
Learning Neural Activations,"An artificial neuron is modelled as a weighted summation followed by an
activation function which determines its output. A wide variety of activation
functions such as rectified linear units (ReLU), leaky-ReLU, Swish, MISH, etc.
have been explored in the literature. In this short paper, we explore what
happens when the activation function of each neuron in an artificial neural
network is learned natively from data alone. This is achieved by modelling the
activation function of each neuron as a small neural network whose weights are
shared by all neurons in the original network. We list our primary findings in
the conclusions section. The code for our analysis is available at:
https://github.com/amina01/Learning-Neural-Activations.",cs.LG,"cs.NE, stat.ML, cs.LG",3,Machine Learning,"Neural and Evolutionary Computing, Machine Learning, Machine Learning",Amina Asif,"Fayyaz ul Amir Afsar Minhas, Amina Asif",2,http://arxiv.org/pdf/1912.12187v1,http://arxiv.org/abs/1912.12187v1,2019-12-27
The Chi-Square Test of Distance Correlation,"Distance correlation has gained much recent attention in the statistics and
machine learning community: the sample statistic is straightforward to compute,
works for any metric or kernel choice, and equals 0 asymptotically if and only
if independence. One major bottleneck is the testing process: the null
distribution of distance correlation depends on the metric choice and marginal
distributions, which cannot be readily estimated. To compute a p-value, the
standard approach is to estimate the null distribution via permutation, which
generally requires O(rn^2) time complexity for n samples and r permutations and
too costly for big data applications. In this paper, we propose a chi-square
distribution to approximate the null distribution of the unbiased distance
correlation. We prove that the chi-square distribution either equals or
well-approximates the null distribution, and always upper tail dominates the
null distribution. The resulting distance correlation chi-square test does not
require any permutation nor parameter estimation, is simple and fast to
implement, works with any strong negative type metric or characteristic kernel,
is valid and universally consistent for independence testing, and enjoys a
similar finite-sample testing power as the standard permutation test. When
testing one-dimensional data using Euclidean distance, the unbiased distance
correlation testing runs in O(nlog(n)), rendering it comparable in speed to the
Pearson correlation t-test. The results are supported and demonstrated via
simulations.",stat.ML,"stat.ML, stat.ME, stat.TH, cs.LG, math.ST",5,Machine Learning,"Machine Learning, Methodology, Statistics Theory, Machine Learning, Statistics Theory",Joshua T. Vogelstein,"Cencheng Shen, Joshua T. Vogelstein",2,http://arxiv.org/pdf/1912.12150v1,http://arxiv.org/abs/1912.12150v1,2019-12-27
"Comparative Analysis of Predictive Methods for Early Assessment of
  Compliance with Continuous Positive Airway Pressure Therapy","Patients suffering from obstructive sleep apnea are mainly treated with
continuous positive airway pressure (CPAP). Good compliance with this therapy
is broadly accepted as more than 4h of CPAP average use nightly. Although it is
a highly effective treatment, compliance with this therapy is problematic to
achieve with serious consequences for the patients' health. Previous works
already reported factors significantly related to compliance with the therapy.
However, further research is still required to support clinicians to early
anticipate patients' therapy compliance. This work intends to take a further
step in this direction by building compliance classifiers with CPAP therapy at
three different moments of the patient follow-up (i.e. before the therapy
starts and at months 1 and 3 after the baseline). Results of the clinical trial
confirmed that month 3 was the time-point with the most accurate classifier
reaching an f1-score of 87% and 84% in cross-validation and test. At month 1,
performances were almost as high as in month 3 with 82% and 84% of f1-score. At
baseline, where no information about patients' CPAP use was given yet, the best
classifier achieved 73% and 76% of f1-score in cross-validation and test set
respectively. Subsequent analyses carried out with the best classifiers of each
time point revealed that certain baseline factors (i.e. headaches,
psychological symptoms, arterial hypertension and EuroQol visual analogue
scale) were closely related to the prediction of compliance independently of
the time-point. In addition, among the variables taken only during the
follow-up of the patients, Epworth and the average nighttime hours were the
most important to predict compliance with CPAP.",cs.LG,"stat.AP, J.3, stat.ML, cs.LG",4,Machine Learning,"Applications, Machine Learning, Machine Learning",Eloisa Vargiu,"Xavier Rafael-Palou, Cecilia Turino, Alexander Steblin, Manuel Sánchez-de-la-Torre, Ferran Barbé, Eloisa Vargiu",6,http://arxiv.org/pdf/1912.12116v1,http://arxiv.org/abs/1912.12116v1,2019-12-27
Split Learning for collaborative deep learning in healthcare,"Shortage of labeled data has been holding the surge of deep learning in
healthcare back, as sample sizes are often small, patient information cannot be
shared openly, and multi-center collaborative studies are a burden to set up.
Distributed machine learning methods promise to mitigate these problems. We
argue for a split learning based approach and apply this distributed learning
method for the first time in the medical field to compare performance against
(1) centrally hosted and (2) non collaborative configurations for a range of
participants. Two medical deep learning tasks are used to compare split
learning to conventional single and multi center approaches: a binary
classification problem of a data set of 9000 fundus photos, and multi-label
classification problem of a data set of 156,535 chest X-rays. The several
distributed learning setups are compared for a range of 1-50 distributed
participants. Performance of the split learning configuration remained constant
for any number of clients compared to a single center study, showing a marked
difference compared to the non collaborative configuration after 2 clients (p <
0.001) for both sets. Our results affirm the benefits of collaborative training
of deep neural networks in health care. Our work proves the significant benefit
of distributed learning in healthcare, and paves the way for future real-world
implementations.",cs.LG,"cs.DC, stat.ML, cs.LG",3,Machine Learning,"Distributed, Parallel, and Cluster Computing, Machine Learning, Machine Learning",Ramesh Raskar,"Maarten G. Poirot, Praneeth Vepakomma, Ken Chang, Jayashree Kalpathy-Cramer, Rajiv Gupta, Ramesh Raskar",6,http://arxiv.org/pdf/1912.12115v1,http://arxiv.org/abs/1912.12115v1,2019-12-27
LLOV: A Fast Static Data-Race Checker for OpenMP Programs,"In the era of Exascale computing, writing efficient parallel programs is
indispensable and at the same time, writing sound parallel programs is highly
difficult. While parallel programming is easier with frameworks such as OpenMP,
the possibility of data races in these programs still persists. In this paper,
we propose a fast, lightweight, language agnostic, and static data race checker
for OpenMP programs based on the LLVM compiler framework. We compare our tool
with other state-of-the-art data race checkers on a variety of well-established
benchmarks. We show that the precision, accuracy, and the F1 score of our tool
is comparable to other checkers while being orders of magnitude faster. To the
best of our knowledge, this work is the only tool among the state-of-the-art
data race checkers that can verify a FORTRAN program to be datarace free.",cs.PL,"cs.PL, cs.SE",2,Programming Languages,"Programming Languages, Software Engineering",Sanjay Rajopadhye,"Utpal Bora, Santanu Das, Pankaj Kureja, Saurabh Joshi, Ramakrishna Upadrasta, Sanjay Rajopadhye",6,http://arxiv.org/pdf/1912.12189v1,http://arxiv.org/abs/1912.12189v1,2019-12-27
Minimax Semiparametric Learning With Approximate Sparsity,"Many objects of interest can be expressed as a linear, mean square continuous
functional of a least squares projection (regression). Often the regression may
be high dimensional, depending on many variables. This paper gives minimal
conditions for root-n consistent and efficient estimation of such objects when
the regression and the Riesz representer of the functional are approximately
sparse and the sum of the absolute value of the coefficients is bounded. The
approximately sparse functions we consider are those where an approximation by
some $t$ regressors has root mean square error less than or equal to
$Ct^{-\xi}$ for $C,$ $\xi>0.$ We show that a necessary condition for efficient
estimation is that the sparse approximation rate $\xi_{1}$ for the regression
and the rate $\xi_{2}$ for the Riesz representer satisfy $\max\{\xi_{1}
,\xi_{2}\}>1/2.$ This condition is stronger than the corresponding condition
$\xi_{1}+\xi_{2}>1/2$ for Holder classes of functions. We also show that Lasso
based, cross-fit, debiased machine learning estimators are asymptotically
efficient under these conditions. In addition we show efficiency of an
estimator without cross-fitting when the functional depends on the regressors
and the regression sparse approximation rate satisfies $\xi_{1}>1/2$.",math.ST,"econ.EM, stat.TH, math.ST",3,Statistics Theory,"Econometrics, Statistics Theory, Statistics Theory",Yinchu Zhu,"Jelena Bradic, Victor Chernozhukov, Whitney K. Newey, Yinchu Zhu",4,http://arxiv.org/pdf/1912.12213v1,http://arxiv.org/abs/1912.12213v1,2019-12-27
"On the identifiability of interaction functions in systems of
  interacting particles","Identifiability is of fundamental importance in the statistical learning of
dynamical systems of interacting particles. We prove that the interaction
functions are identifiable for a class of first-order stochastic systems,
including linear systems and a class of nonlinear systems with stationary
distributions in the decentralized directions. We show that the identfiability
is equivalent to strict positiveness of integral operators associated to
integral kernels arisen from the nonparametric regression. We then prove the
positiveness based on series representation of the integral kernels and a
M\""untz type theorem for the completeness of even polynomials.",math.ST,"math.CA, math.DS, math.PR, 62G08, 42A82, 62M86, stat.TH, math.ST",6,Statistics Theory,"Classical Analysis and ODEs, Dynamical Systems, Probability, Statistics Theory, Statistics Theory",Cheng Zhang,"Zhongyang Li, Fei Lu, Mauro Maggioni, Sui Tang, Cheng Zhang",5,http://arxiv.org/pdf/1912.11965v1,http://arxiv.org/abs/1912.11965v1,2019-12-27
Quantum Monte Carlo Compton profiles of solid and liquid lithium,"We computed the Compton profile of solid and liquid lithium using quantum
Monte Carlo (QMC) and compared with recent experimental measurements obtaining
good agreement. Importantly, we find it crucial to account for proper
core-valence orthogonalization and to address density differences when
comparing with experiment. To account for disorder effects, we sampled
finite-temperature configurations using molecular dynamics (MD), then performed
diffusion Monte Carlo (DMC) simulations on each configuration. We used
Slater-Jastrow wavefunctions and grand-canonical twist-averaged boundary
conditions. A QMC pseudopotential correction, derived from an all-electron DMC
simulation of the perfect crystal was also used. Our calculations provide the
first all-electron QMC benchmark for the Compton profile of lithium crystal and
pseudopotential-corrected QMC Compton profiles for both the liquid and solid.",cond-mat.mtrl-sci,"cond-mat.mtrl-sci, cond-mat.str-el, physics.comp-ph",3,Materials Science,"Materials Science, Strongly Correlated Electrons, Computational Physics",David M. Ceperley,"Yubo Yang, Nozomu Hiraoka, Kazuhiro Matsuda, Markus Holzmann, David M. Ceperley",5,http://arxiv.org/pdf/1912.12295v1,http://arxiv.org/abs/1912.12295v1,2019-12-27
"Calculating the divided differences of the exponential function by
  addition and removal of inputs","We introduce a method for calculating the divided differences of the
exponential function by means of addition and removal of items from the input
list to the function. Our technique exploits a new identity related to divided
differences recently derived by F. Zivcovich [Dolomites Research Notes on
Approximation 12, 28-42 (2019)]. We show that upon adding an item to or
removing an item from the input list of an already evaluated exponential, the
re-evaluation of the divided differences can be done with only $O(s n)$
floating point operations and $O(s n)$ bytes of memory, where $[z_0,\dots,z_n]$
are the inputs and $s \propto \max_{i,j} |z_i - z_j|$. We demonstrate our
algorithm's ability to deal with input lists that are orders-of-magnitude
longer than the maximal capacities of the current state-of-the-art. We discuss
in detail one practical application of our method: the efficient calculation of
weights in the off-diagonal series expansion quantum Monte Carlo algorithm.",physics.comp-ph,"math.NA, cs.NA, physics.comp-ph",3,Computational Physics,"Numerical Analysis, Numerical Analysis, Computational Physics",Itay Hen,"Lalit Gupta, Lev Barash, Itay Hen",3,http://arxiv.org/pdf/1912.12157v1,http://arxiv.org/abs/1912.12157v1,2019-12-27
A Parabolic Relaxation Model for the Navier-Stokes-Korteweg Equations,"The isothermal Navier-Stokes-Korteweg system is a classical diffuse interface
model for compressible two-phase flow. However, the numerical solution faces
two major challenges: due to a third-order dispersion contribution in the
momentum equations, extended numerical stencils are required for the flux
calculation. Furthermore, the equation of state given by a Van-der-Waals law,
exhibits non-monotone behaviour in the two-phase state space leading to
imaginary eigenvalues of the Jacobian of the first-order fluxes. In this work a
lower-order parabolic relaxation model is used to approximate solutions of the
classical NSK equations. Whereas an additional parabolic evolution equation for
the relaxation variable has to be solved, the system involves no differential
operator of higher as second order. The use of a modified pressure function
guarantees that the first-order fluxes remain hyperbolic. Altogether, the
relaxation system is directly accessible for standard compressible flow
solvers. We use the higher-order Discontinuous Galerkin spectral element method
as realized in the open source code FLEXI. The relaxation model is validated
against solutions of the original NSK model for a variety of 1D and 2D test
cases. Three-dimensional simulations of head-on droplet collisions for a range
of different collision Weber numbers underline the capability of the approach.",physics.flu-dyn,"physics.flu-dyn, physics.comp-ph",2,Fluid Dynamics,"Fluid Dynamics, Computational Physics",Christian Rohde,"Timon Hitz, Jens Keim, Claus-Dieter Munz, Christian Rohde",4,http://arxiv.org/pdf/1912.12059v1,http://arxiv.org/abs/1912.12059v1,2019-12-27
"Strain tunable pudding-mold-type band structure and thermoelectric
  properties of SnP$_3$ monolayer","Recent studies indicated the interesting metal-to-semiconductor transition
when layered bulk GeP3 and SnP3 are restricted to the monolayer or bilayer, and
SnP3 monolayer has been predicted to possess high carrier mobility and
promising thermoelectric performance. Here, we investigate the biaxial strain
effect on the electronic and thermoelectric properties of SnP3 monolayer. Our
first-principles calculations combined with Boltzmann transport theory indicate
that SnP3 monolayer has the pudding-mold-type valence band structure, giving
rise to a large p-type Seebeck coefficient and a high p-type power factor. The
compressive biaxial strain can decrease the energy gap and result in the
metallicity. In contrast, the tensile biaxial strain increases the energy gap,
and increases the n-type Seebeck coefficient and decreases the n-type
electrical conductivity. Although the lattice thermal conductivity becomes
larger at a tensile biaxial strain due to the increased maximum frequency of
the acoustic phonon modes and the increased phonon group velocity, it is still
low, only e.g. 3.1 W/(mK) at room temperature with the 6% tensile biaxial
strain. Therefore, SnP3 monolayer is a good thermoelectric material with low
lattice thermal conductivity even at the 6% tensile strain, and the tensile
strain is beneficial to the increase of the n-type Seebeck coefficient.",physics.comp-ph,"cond-mat.mtrl-sci, physics.comp-ph",2,Computational Physics,"Materials Science, Computational Physics",Guoying Gao,"Shasha Wei, Cong Wang, Guoying Gao",3,http://arxiv.org/pdf/1912.12048v1,http://arxiv.org/abs/1912.12048v1,2019-12-27
"An overview of self-consistent field calculations within finite basis
  sets","A uniform derivation is presented of the self-consistent field equations in a
finite basis set. Both restricted and unrestricted Hartree-Fock (HF) theory as
well as various density functional (DF) approximations are considered. The
unitary invariance of the HF and DF models is discussed, paving the way for the
use of localized molecular orbitals. The self-consistent field equations are
derived in a non-orthogonal basis set, and their solution is discussed in the
presence of linear dependencies in the basis set. It is argued why iterative
diagonalization of the Kohn-Sham-Fock matrix leads to the minimization of the
total energy. Alternative methods for the solution of the self-consistent field
equations via direct minimization as well as stability analysis are also
briefly discussed. Explicit expressions are given for the contributions to the
Kohn-Sham-Fock matrix up to meta-GGA functionals. Range-separated hybrids and
non-local correlation functionals are also briefly discussed.",physics.comp-ph,"physics.chem-ph, physics.comp-ph",2,Computational Physics,"Chemical Physics, Computational Physics",Christian Van Alsenoy,"Susi Lehtola, Frank Blockhuys, Christian Van Alsenoy",3,http://arxiv.org/pdf/1912.12029v1,http://arxiv.org/abs/1912.12029v1,2019-12-27
"Discussion on a ""Dynamic model to conceptualize multiple environmental
  pathways to the epidemic of Chronic Kidney Disease of unknown etiology
  (CKDu)""","Jayasinghe et al. [Science of the Total Environment, 705 (2020) 135766]
propose a 'dynamical' model of Chronic Kidney Disease of Unknown etiology
(CKDu) wherein CKDu arises as an emergent property of a complex system where
they claim that weak multiple environmental factors contribute. They criticize
the usual approaches as being ""reductionist"". We use their model as a basis of
a discussion on the possibility of treating CKDu as an emergent property
resulting from the interaction of multiple weak environmental factors with the
organism. The model does not reveal anything beyond what is already known from
simple considerations of well-known feed-back loops, but has the merit of
re-stating those issues in a different format. If a proper weighting of the
possible environmental factors is included, most proposed environmental factors
drop out and what Jayasinghe et al. call the ""reductionist"" approach naturally
arises due to the weight of evidence. The theory that the consumption of water
containing fluoride and magnesium ions as found in water from regolith aquifers
drawn via house-hold wells is found to clearly hold within this model when
proper weighting is included. However, we show by examples that such models can
be easily misused, leading to completely misleading conclusions. A response
formalism useful in the theory of complex systems and emergent modes is
presented in the context of the current problem. In addition to there being a
lack of adequate data to fully implement such a theory, it is seen that such
elaborations are unnecessary and misleading in the present context.",q-bio.QM,"nlin.AO, q-bio.QM",2,Quantitative Methods,"Adaptation and Self-Organizing Systems, Quantitative Methods",M. W. C. Dharma-wardana,M. W. C. Dharma-wardana,1,http://arxiv.org/pdf/1912.12248v1,http://arxiv.org/abs/1912.12248v1,2019-12-27
"Precision limits of tissue microstructure characterization by Magnetic
  Resonance Imaging","Characterization of microstructures in live tissues is one of the keys to
diagnosing early stages of pathology and understanding disease mechanisms.
However, the extraction of reliable information on biomarkers based on
microstructure details is still a challenge, as the size of features that can
be resolved with non-invasive Magnetic Resonance Imaging (MRI) is orders of
magnitude larger than the relevant structures. Here we derive from quantum
information theory the ultimate precision limits for obtaining such details by
MRI probing of water-molecule diffusion. We show that already available MRI
pulse sequences can be optimized to attain the ultimate precision limits by
choosing control parameters that are uniquely determined by the expected size,
the diffusion coefficient and the spin relaxation time $T_{2}$. By attaining
the ultimate precision limit per measurement, the number of measurements and
the total acquisition time may be drastically reduced compared to the present
state of the art. These results will therefore allow MRI to advance towards
unravelling a wealth of diagnostic information.",quant-ph,"physics.med-ph, quant-ph, q-bio.QM",3,Quantum Physics,"Medical Physics, Quantum Physics, Quantitative Methods",Gonzalo A. Alvarez,"Analia Zwick, Dieter Suter, Gershon Kurizki, Gonzalo A. Alvarez",4,http://arxiv.org/pdf/1912.12239v1,http://arxiv.org/abs/1912.12239v1,2019-12-27
A general statistical model for waiting times until collapse of a system,"The distribution of waiting times until the occurrence of a critical event is
a crucial statistical problem across several disciplines in Science. In this
work we present a statistical model in which a relevant quantity X accumulates
until overcoming a threshold X*, which defines the collapse. The obtained
waiting time distribution is a mixture of gamma distributions, which in turn
can be approximated as an effective gamma distribution.",stat.AP,stat.AP,1,Applications,Applications,Gonzalo Gutiérrez,"Vivianne Olguín-Arias, Sergio Davis, Gonzalo Gutiérrez",3,http://arxiv.org/pdf/1912.12275v1,http://arxiv.org/abs/1912.12275v1,2019-12-27
Bayesian joint modeling of chemical structure and dose response curves,"Today there are approximately 85,000 chemicals regulated under the Toxic
Substances Control Act, with around 2,000 new chemicals introduced each year.
It is impossible to screen all of these chemicals for potential toxic effects
either via full organism in vivo studies or in vitro high-throughput screening
(HTS) programs. Toxicologists face the challenge of choosing which chemicals to
screen, and predicting the toxicity of as-yet-unscreened chemicals. Our goal is
to describe how variation in chemical structure relates to variation in
toxicological response to enable in silico toxicity characterization designed
to meet both of these challenges. With our Bayesian partially Supervised Sparse
and Smooth Factor Analysis (BS3FA) model, we learn a distance between chemicals
targeted to toxicity, rather than one based on molecular structure alone. Our
model also enables the prediction of chemical dose-response profiles based on
chemical structure (that is, without in vivo or in vitro testing) by taking
advantage of a large database of chemicals that have already been tested for
toxicity in HTS programs. We show superior simulation performance in distance
learning and modest to large gains in predictive ability compared to existing
methods. Results from the high-throughput screening data application elucidate
the relationship between chemical structure and a toxicity-relevant
high-throughput assay. An R package for BS3FA is available online at
https://github.com/kelrenmor/bs3fa.",stat.AP,stat.AP,1,Applications,Applications,Amy H. Herring,"Kelly R. Moran, David Dunson, Amy H. Herring",3,http://arxiv.org/pdf/1912.12228v1,http://arxiv.org/abs/1912.12228v1,2019-12-27
"Projection pursuit based on Gaussian mixtures and evolutionary
  algorithms","We propose a projection pursuit (PP) algorithm based on Gaussian mixture
models (GMMs). The negentropy obtained from a multivariate density estimated by
GMMs is adopted as the PP index to be maximised. For a fixed dimension of the
projection subspace, the GMM-based density estimation is projected onto that
subspace, where an approximation of the negentropy for Gaussian mixtures is
computed. Then, Genetic Algorithms (GAs) are used to find the optimal,
orthogonal projection basis by maximising the former approximation. We show
that this semi-parametric approach to PP is flexible and allows highly
informative structures to be detected, by projecting multivariate datasets onto
a subspace, where the data can be feasibly visualised. The performance of the
proposed approach is shown on both artificial and real datasets.",stat.ML,"cs.NE, stat.ME, stat.ML, cs.LG",4,Machine Learning,"Neural and Evolutionary Computing, Methodology, Machine Learning, Machine Learning",Alessio Serafini,"Luca Scrucca, Alessio Serafini",2,http://arxiv.org/pdf/1912.12049v1,http://arxiv.org/abs/1912.12049v1,2019-12-27
Efficient Data Analytics on Augmented Similarity Triplets,"Many machine learning methods (classification, clustering, etc.) start with a
known kernel that provides similarity or distance measure between two objects.
Recent work has extended this to situations where the information about objects
is limited to comparisons of distances between three objects (triplets). Humans
find the comparison task much easier than the estimation of absolute
similarities, so this kind of data can be easily obtained using crowd-sourcing.
In this work, we give an efficient method of augmenting the triplets data, by
utilizing additional implicit information inferred from the existing data.
Triplets augmentation improves the quality of kernel-based and kernel-free data
analytics tasks. Secondly, we also propose a novel set of algorithms for common
supervised and unsupervised machine learning tasks based on triplets. These
methods work directly with triplets, avoiding kernel evaluations. Experimental
evaluation on real and synthetic datasets shows that our methods are more
accurate than the current best-known techniques.",cs.LG,"stat.ML, cs.LG",2,Machine Learning,"Machine Learning, Machine Learning",Asim Karim,"Muhammad Ahmad, Muhammad Haroon Shakeel, Sarwan Ali, Imdadullah Khan, Arif Zaman, Asim Karim",6,http://arxiv.org/pdf/1912.12064v1,http://arxiv.org/abs/1912.12064v1,2019-12-27
