title,summary,primary_tag,tags,n_tags,primary_category,categories,author,authors,n_authors,url_pdf,url_href,date
Kernelized Support Tensor Train Machines,"Tensor, a multi-dimensional data structure, has been exploited recently in
the machine learning community. Traditional machine learning approaches are
vector- or matrix-based, and cannot handle tensorial data directly. In this
paper, we propose a tensor train (TT)-based kernel technique for the first
time, and apply it to the conventional support vector machine (SVM) for image
classification. Specifically, we propose a kernelized support tensor train
machine that accepts tensorial input and preserves the intrinsic kernel
property. The main contributions are threefold. First, we propose a TT-based
feature mapping procedure that maintains the TT structure in the feature space.
Second, we demonstrate two ways to construct the TT-based kernel function while
considering consistency with the TT inner product and preservation of
information. Third, we show that it is possible to apply different kernel
functions on different data modes. In principle, our method tensorizes the
standard SVM on its input structure and kernel mapping scheme. Extensive
experiments are performed on real-world tensor data, which demonstrates the
superiority of the proposed scheme under few-sample high-dimensional inputs.",cs.LG,"cs.CV, cs.LG, stat.ML",3,Machine Learning,"Computer Vision and Pattern Recognition, Machine Learning, Machine Learning",Ngai Wong,"Cong Chen, Kim Batselier, Wenjian Yu, Ngai Wong",4,http://arxiv.org/pdf/2001.00360v1,http://arxiv.org/abs/2001.00360v1,2020-01-02
"First image then video: A two-stage network for spatiotemporal video
  denoising","Video denoising is to remove noise from noise-corrupted data, thus recovering
true signals via spatiotemporal processing. Existing approaches for
spatiotemporal video denoising tend to suffer from motion blur artifacts, that
is, the boundary of a moving object tends to appear blurry especially when the
object undergoes a fast motion, causing optical flow calculation to break down.
In this paper, we address this challenge by designing a first-image-then-video
two-stage denoising neural network, consisting of an image denoising module for
spatially reducing intra-frame noise followed by a regular spatiotemporal video
denoising module. The intuition is simple yet powerful and effective: the first
stage of image denoising effectively reduces the noise level and, therefore,
allows the second stage of spatiotemporal denoising for better modeling and
learning everywhere, including along the moving object boundaries. This
two-stage network, when trained in an end-to-end fashion, yields the
state-of-the-art performances on the video denoising benchmark Vimeo90K dataset
in terms of both denoising quality and computation. It also enables an
unsupervised approach that achieves comparable performance to existing
supervised approaches.",cs.CV,cs.CV,1,Computer Vision and Pattern Recognition,Computer Vision and Pattern Recognition,Zhiwei Cheng,"Ce Wang, S. Kevin Zhou, Zhiwei Cheng",3,http://arxiv.org/pdf/2001.00346v1,http://arxiv.org/abs/2001.00346v1,2020-01-02
DuDoNet++: Encoding mask projection to reduce CT metal artifacts,"CT metal artifact reduction (MAR) is a notoriously challenging task because
the artifacts are structured and non-local in the image domain. However, they
are inherently local in the sinogram domain. DuDoNet is the state-of-the-art
MAR algorithm which exploits the latter characteristic by learning to reduce
artifacts in the sinogram and image domain jointly. By design, DuDoNet treats
the metal-affected regions in sinogram as missing and replaces them with the
surrogate data generated by a neural network. Since fine-grained details within
the metal-affected regions are completely ignored, the artifact-reduced CT
images by DuDoNet tend to be over-smoothed and distorted. In this work, we
investigate the issue by theoretical derivation. We propose to address the
problem by (1) retaining the metal-affected regions in sinogram and (2)
replacing the binarized metal trace with the metal mask projection such that
the geometry information of metal implants is encoded. Extensive experiments on
simulated datasets and expert evaluations on clinical images demonstrate that
our network called DuDoNet++ yields anatomically more precise artifact-reduced
images than DuDoNet, especially when the metallic objects are large.",eess.IV,"cs.CV, eess.IV",2,Image and Video Processing,"Computer Vision and Pattern Recognition, Image and Video Processing",S. Kevin Zhou,"Yuanyuan Lyu, Wei-An Lin, Jingjing Lu, S. Kevin Zhou",4,http://arxiv.org/pdf/2001.00340v1,http://arxiv.org/abs/2001.00340v1,2020-01-02
"Joint Unsupervised Learning for the Vertebra Segmentation, Artifact
  Reduction and Modality Translation of CBCT Images","We investigate the unsupervised learning of the vertebra segmentation,
artifact reduction and modality translation of CBCT images. To this end, we
formulate this problem under a unified framework that jointly addresses these
three tasks and intensively leverages the knowledge sharing. The unsupervised
learning of this framework is enabled by 1) a novel shape-aware artifact
disentanglement network that supports different forms of image synthesis and
vertebra segmentation and 2) a deliberate fusion of knowledge from an
independent CT dataset. Specifically, the proposed framework takes a random
pair of CBCT and CT images as the input, and manipulates the synthesis and
segmentation via different combinations of the decodings of the disentangled
latent codes. Then, by discovering various forms of consistencies between the
synthesized images and segmented , the learning is achieved via self-learning
from the given CBCT and CT images obviating the need for the paired (i.e.,
anatomically identical) groundtruth data. Extensive experiments on clinical
CBCT and CT datasets show that the proposed approach performs significantly
better than other state-of-the-art unsupervised methods trained independently
for each task and, remarkably, the proposed approach achieves a dice
coefficient of 0.879 for unsupervised CBCT vertebra segmentation.",eess.IV,"cs.CV, eess.IV",2,Image and Video Processing,"Computer Vision and Pattern Recognition, Image and Video Processing",S. Kevin Zhou,"Yuanyuan Lyu, Haofu Liao, Heqin Zhu, S. Kevin Zhou",4,http://arxiv.org/pdf/2001.00339v1,http://arxiv.org/abs/2001.00339v1,2020-01-02
Robust Marine Buoy Placement for Ship Detection Using Dropout K-Means,"Marine buoys aid in the battle against Illegal, Unreported and Unregulated
(IUU) fishing by detecting fishing vessels in their vicinity. Marine buoys,
however, may be disrupted by natural causes and buoy vandalism. To minimize the
effects of buoy disruption on a buoy network, we propose a more robust buoy
placement using dropout k-means and dropout k-median.
  We apply dropout k-means and dropout k-median to determine locations for
deploying marine buoys in the Gabonese waters near West Africa. We simulated
the passage of ships using historical Automatic Identification System (AIS)
data, then compared the ship detection probability of dropout k-means to
classic k-means and dropout k-median to classic k-median, taking into account
that the current sensor detection radius is 10km. With 5 buoys, the buoy
arrangement computed by classic k-means, dropout k-means, classic k-median and
dropout k-median have ship detection probabilities of 38%, 45%, 48% and 52%.",cs.LG,"cs.LG, stat.ML",2,Machine Learning,"Machine Learning, Machine Learning",Vahid Tarokh,"Yuting Ng, João M. Pereira, Denis Garagic, Vahid Tarokh",4,http://arxiv.org/pdf/2001.00564v1,http://arxiv.org/abs/2001.00564v1,2020-01-02
"A Deep Structural Model for Analyzing Correlated Multivariate Time
  Series","Multivariate time series are routinely encountered in real-world
applications, and in many cases, these time series are strongly correlated. In
this paper, we present a deep learning structural time series model which can
(i) handle correlated multivariate time series input, and (ii) forecast the
targeted temporal sequence by explicitly learning/extracting the trend,
seasonality, and event components. The trend is learned via a 1D and 2D
temporal CNN and LSTM hierarchical neural net. The CNN-LSTM architecture can
(i) seamlessly leverage the dependency among multiple correlated time series in
a natural way, (ii) extract the weighted differencing feature for better trend
learning, and (iii) memorize the long-term sequential pattern. The seasonality
component is approximated via a non-liner function of a set of Fourier terms,
and the event components are learned by a simple linear function of regressor
encoding the event dates. We compare our model with several state-of-the-art
methods through a comprehensive set of experiments on a variety of time series
data sets, such as forecasts of Amazon AWS Simple Storage Service (S3) and
Elastic Compute Cloud (EC2) billings, and the closing prices for corporate
stocks in the same category.",stat.ML,"cs.LG, stat.ML",2,Machine Learning,"Machine Learning, Machine Learning",Sungyong Seo,"Changwei Hu, Yifan Hu, Sungyong Seo",3,http://arxiv.org/pdf/2001.00559v1,http://arxiv.org/abs/2001.00559v1,2020-01-02
"Cost-Function-Dependent Barren Plateaus in Shallow Quantum Neural
  Networks","Variational quantum algorithms (VQAs) optimize the parameters
$\boldsymbol{\theta}$ of a quantum neural network $V(\boldsymbol{\theta})$ to
minimize a cost function $C$. While VQAs may enable practical applications of
noisy quantum computers, they are nevertheless heuristic methods with unproven
scaling. Here, we rigorously prove two results. Our first result states that
defining $C$ in terms of global observables leads to an exponentially vanishing
gradient (i.e., a barren plateau) even when $V(\boldsymbol{\theta})$ is
shallow. This implies that several VQAs in the literature must revise their
proposed cost functions. On the other hand, our second result states that
defining $C$ with local observables leads to a polynomially vanishing gradient,
so long as the depth of $V(\boldsymbol{\theta})$ is $\mathcal{O}(\log n)$.
Taken together, our results establish a precise connection between locality and
trainability. Finally, we illustrate these ideas with large-scale simulations,
up to 100 qubits, of a particular VQA known as quantum autoencoders.",quant-ph,"cs.LG, quant-ph",2,Quantum Physics,"Machine Learning, Quantum Physics",Patrick J. Coles,"M. Cerezo, Akira Sone, Tyler Volkoff, Lukasz Cincio, Patrick J. Coles",5,http://arxiv.org/pdf/2001.00550v1,http://arxiv.org/abs/2001.00550v1,2020-01-02
Adversarial Policies in Learning Systems with Malicious Experts,"We consider a learning system based on the conventional multiplicative weight
(MW) rule that combines experts' advice to predict a sequence of true outcomes.
It is assumed that one of the experts is malicious and aims to impose the
maximum loss on the system. The loss of the system is naturally defined to be
the aggregate absolute difference between the sequence of predicted outcomes
and the true outcomes. We consider this problem under both offline and online
settings. In the offline setting where the malicious expert must choose its
entire sequence of decisions a priori, we show somewhat surprisingly that a
simple greedy policy of always reporting false prediction is asymptotically
optimal with an approximation ratio of $1+O(\sqrt{\frac{\ln N}{N}})$, where $N$
is the total number of prediction stages. In particular, we describe a policy
that closely resembles the structure of the optimal offline policy. For the
online setting where the malicious expert can adaptively make its decisions, we
show that the optimal online policy can be efficiently computed by solving a
dynamic program in $O(N^2)$. Our results provide a new direction for
vulnerability assessment of commonly used learning algorithms to adversarial
attacks where the threat is an integral part of the system.",cs.LG,"cs.MA, cs.CR, cs.LG, stat.ML",4,Machine Learning,"Multiagent Systems, Cryptography and Security, Machine Learning, Machine Learning",H. Vincent Poor,"S. Rasoul Etesami, Negar Kiyavash, H. Vincent Poor",3,http://arxiv.org/pdf/2001.00543v1,http://arxiv.org/abs/2001.00543v1,2020-01-02
Non-Parametric Learning of Gaifman Models,"We consider the problem of structure learning for Gaifman models and learn
relational features that can be used to derive feature representations from a
knowledge base. These relational features are first-order rules that are then
partially grounded and counted over local neighborhoods of a Gaifman model to
obtain the feature representations. We propose a method for learning these
relational features for a Gaifman model by using relational tree distances. Our
empirical evaluation on real data sets demonstrates the superiority of our
approach over classical rule-learning.",cs.LG,"cs.LG, stat.ML",2,Machine Learning,"Machine Learning, Machine Learning",Sriraam Natarajan,"Devendra Singh Dhami, Siwen Yen, Gautam Kunapuli, Sriraam Natarajan",4,http://arxiv.org/pdf/2001.00528v1,http://arxiv.org/abs/2001.00528v1,2020-01-02
"Reject Illegal Inputs with Generative Classifier Derived from Any
  Discriminative Classifier","Generative classifiers have been shown promising to detect illegal inputs
including adversarial examples and out-of-distribution samples. Supervised Deep
Infomax~(SDIM) is a scalable end-to-end framework to learn generative
classifiers. In this paper, we propose a modification of SDIM termed
SDIM-\emph{logit}. Instead of training generative classifier from scratch,
SDIM-\emph{logit} first takes as input the logits produced any given
discriminative classifier, and generate logit representations; then a
generative classifier is derived by imposing statistical constraints on logit
representations. SDIM-\emph{logit} could inherit the performance of the
discriminative classifier without loss. SDIM-\emph{logit} incurs a negligible
number of additional parameters, and can be efficiently trained with base
classifiers fixed. We perform \emph{classification with rejection}, where test
samples whose class conditionals are smaller than pre-chosen thresholds will be
rejected without predictions. Experiments on illegal inputs, including
adversarial examples, samples with common corruptions, and
out-of-distribution~(OOD) samples show that allowed to reject a portion of test
samples, SDIM-\emph{logit} significantly improves the performance on the left
test sets.",cs.LG,"cs.LG, stat.ML",2,Machine Learning,"Machine Learning, Machine Learning",Xin Wang,Xin Wang,1,http://arxiv.org/pdf/2001.00483v1,http://arxiv.org/abs/2001.00483v1,2020-01-02
Thresholds of descending algorithms in inference problems,"We review recent works on analyzing the dynamics of gradient-based algorithms
in a prototypical statistical inference problem. Using methods and insights
from the physics of glassy systems, these works showed how to understand
quantitatively and qualitatively the performance of gradient-based algorithms.
Here we review the key results and their interpretation in non-technical terms
accessible to a wide audience of physicists in the context of related works.",cs.LG,"cond-mat.dis-nn, cs.LG, stat.ML",3,Machine Learning,"Disordered Systems and Neural Networks, Machine Learning, Machine Learning",Lenka Zdeborova,"Stefano Sarao Mannelli, Lenka Zdeborova",2,http://arxiv.org/pdf/2001.00479v1,http://arxiv.org/abs/2001.00479v1,2020-01-02
Reasoning on Knowledge Graphs with Debate Dynamics,"We propose a novel method for automatic reasoning on knowledge graphs based
on debate dynamics. The main idea is to frame the task of triple classification
as a debate game between two reinforcement learning agents which extract
arguments -- paths in the knowledge graph -- with the goal to promote the fact
being true (thesis) or the fact being false (antithesis), respectively. Based
on these arguments, a binary classifier, called the judge, decides whether the
fact is true or false. The two agents can be considered as sparse, adversarial
feature generators that present interpretable evidence for either the thesis or
the antithesis. In contrast to other black-box methods, the arguments allow
users to get an understanding of the decision of the judge. Since the focus of
this work is to create an explainable method that maintains a competitive
predictive accuracy, we benchmark our method on the triple classification and
link prediction task. Thereby, we find that our method outperforms several
baselines on the benchmark datasets FB15k-237, WN18RR, and Hetionet. We also
conduct a survey and find that the extracted arguments are informative for
users.",cs.LG,"cs.LG, stat.ML",2,Machine Learning,"Machine Learning, Machine Learning",Volker Tresp,"Marcel Hildebrandt, Jorge Andres Quintero Serna, Yunpu Ma, Martin Ringsquandl, Mitchell Joblin, Volker Tresp",6,http://arxiv.org/pdf/2001.00461v1,http://arxiv.org/abs/2001.00461v1,2020-01-02
Dataset of Video Game Development Problems,"Different from traditional software development, there is little information
about the software-engineering process and techniques in video-game
development. One popular way to share knowledge among the video-game
developers' community is the publishing of postmortems, which are documents
summarizing what happened during the video-game development project. However,
these documents are written without formal structure and often providing
disparate information. Through this paper, we provide developers and
researchers with grounded dataset describing software-engineering problems in
video-game development extracted from postmortems. We created the dataset using
an iterative method through which we manually coded more than 200 postmortems
spanning 20 years (1998 to 2018) and extracted 1,035 problems related to
software engineering while maintaining traceability links to the postmortems.
We grouped the problems in 20 different types. This dataset is useful to
understand the problems faced by developers during video-game development,
providing researchers and practitioners a starting point to study video-game
development in the context of software engineering.",cs.SE,cs.SE,1,Software Engineering,Software Engineering,Yann-Gaël Guéhéneuc,"Cristiano Politowski, Fabio Petrillo, Gabriel Cavalheiro Ullmann, Josias de Andrade Werly, Yann-Gaël Guéhéneuc",5,http://arxiv.org/pdf/2001.00491v1,http://arxiv.org/abs/2001.00491v1,2020-01-02
Prediction in locally stationary time series,"We develop an estimator for the high-dimensional covariance matrix of a
locally stationary process with a smoothly varying trend and use this statistic
to derive consistent predictors in non-stationary time series. In contrast to
the currently available methods for this problem the predictor developed here
does not rely on fitting an autoregressive model and does not require a
vanishing trend. The finite sample properties of the new methodology are
illustrated by means of a simulation study and a financial indices study.",stat.ME,"stat.ME, econ.EM",2,Methodology,"Methodology, Econometrics",Weichi Wu,"Holger Dette, Weichi Wu",2,http://arxiv.org/pdf/2001.00419v1,http://arxiv.org/abs/2001.00419v1,2020-01-02
"On the Distribution of an Arbitrary Subset of the Eigenvalues for some
  Finite Dimensional Random Matrices","We present some new results on the joint distribution of an arbitrary subset
of the ordered eigenvalues of complex Wishart, double Wishart, and Gaussian
hermitian random matrices of finite dimensions, using a tensor
pseudo-determinant operator. Specifically, we derive compact expressions for
the joint probability distribution function of the eigenvalues and the
expectation of functions of the eigenvalues, including joint moments, for the
case of both ordered and unordered eigenvalues.",math.ST,"stat.TH, math.ST, cs.IT, math.IT",4,Statistics Theory,"Statistics Theory, Statistics Theory, Information Theory, Information Theory",Alberto Zanella,"Marco Chiani, Alberto Zanella",2,http://arxiv.org/pdf/2001.00519v1,http://arxiv.org/abs/2001.00519v1,2020-01-02
"Modified Pillai's trace statistics for two high-dimensional sample
  covariance matrices","The goal of this study was to test the equality of two covariance matrices by
using modified Pillai's trace statistics under a high-dimensional framework,
i.e., the dimension and sample sizes go to infinity proportionally. In this
paper, we introduce two modified Pillai's trace statistics and obtain their
asymptotic distributions under the null hypothesis. The benefits of the
proposed statistics include the following: (1) the sample size can be smaller
than the dimensions; (2) the limiting distributions of the proposed statistics
are universal; and (3) we do not restrict the structure of the population
covariance matrices. The theoretical results are established under mild and
practical assumptions, and their properties are demonstrated numerically by
simulations and a real data analysis.",math.ST,"stat.TH, math.ST",2,Statistics Theory,"Statistics Theory, Statistics Theory",Zhidong Bai,"Qiuyan Zhang, Jiang Hu, Zhidong Bai",3,http://arxiv.org/pdf/2001.00397v1,http://arxiv.org/abs/2001.00397v1,2020-01-02
"The Quest For Highly Accurate Excitation Energies: A Computational
  Perspective","We provide an overview of the successive steps that made possible to obtain
increasingly accurate excitation energies and properties with computational
chemistry tools, eventually leading to chemically accurate vertical transition
energies for small- and medium-size molecules. First, we describe the evolution
of \textit{ab initio} state-of-the-art methods employed to define benchmark
values, with originally Roos' CASPT2 method, and then third-order coupled
cluster (CC3) methods as in the renowned Thiel set of vertical excitation
energies described in a remarkable series of papers in the 2000's. More
recently, this quest for highly accurate excitation energies was reinitiated
thanks to the resurgence of selected configuration interaction (SCI) methods
and their efficient parallel implementation. These methods have been able to
routinely deliver highly accurate excitation energies for small molecules, as
well as medium-size molecules with compact basis sets, for both single and
double excitations. Second, we describe how these high-level methods and the
creation of large, diverse, and accurate benchmark sets of excitation energies
have allowed to assess fairly and accurately the performance of computationally
lighter theoretical models (\eg, TD-DFT, BSE@\textit{GW}, ADC, EOM-CC, etc.)
for different types of excited states ($\pi \rightarrow \pi^*$, $n \rightarrow
\pi^*$, valence, Rydberg, singlet, triplet, double excitation, etc). We
conclude this \textit{Perspective} by discussing the current potentiality of
these methods from both an expert and a non-expert points of view, and what we
believe could be the future theoretical and technological developments in the
field.",physics.chem-ph,"physics.comp-ph, cond-mat.other, cond-mat.str-el, physics.chem-ph",4,Chemical Physics,"Computational Physics, Other Condensed Matter, Strongly Correlated Electrons, Chemical Physics",Denis Jacquemin,"Pierre-François Loos, Anthony Scemama, Denis Jacquemin",3,http://arxiv.org/pdf/2001.00416v1,http://arxiv.org/abs/2001.00416v1,2020-01-02
