title,summary,primary_tag,tags,n_tags,primary_category,categories,author,authors,n_authors,url_pdf,url_href,date
"Combining Federated and Active Learning for Communication-efficient
  Distributed Failure Prediction in Aeronautics","Machine Learning has proven useful in the recent years as a way to achieve
failure prediction for industrial systems. However, the high computational
resources necessary to run learning algorithms are an obstacle to its
widespread application. The sub-field of Distributed Learning offers a solution
to this problem by enabling the use of remote resources but at the expense of
introducing communication costs in the application that are not always
acceptable. In this paper, we propose a distributed learning approach able to
optimize the use of computational and communication resources to achieve
excellent learning model performances through a centralized architecture. To
achieve this, we present a new centralized distributed learning algorithm that
relies on the learning paradigms of Active Learning and Federated Learning to
offer a communication-efficient method that offers guarantees of model
precision on both the clients and the central server. We evaluate this method
on a public benchmark and show that its performances in terms of precision are
very close to state-of-the-art performance level of non-distributed learning
despite additional constraints.",cs.AI,"cs.AI, cs.DC",2,Artificial Intelligence,"Artificial Intelligence, Distributed, Parallel, and Cluster Computing",Yohan Petetin,"Nicolas Aussel, Sophie Chabridon, Yohan Petetin",3,http://arxiv.org/pdf/2001.07504v1,http://arxiv.org/abs/2001.07504v1,2020-01-21
Unsupervisedly Learned Representations: Should the Quest be Over?,"There exists a Classification accuracy gap of about 20% between our best
methods of generating Unsupervisedly Learned Representations and the accuracy
rates achieved by (naturally Unsupervisedly Learning) humans. We are at our
fourth decade at least in search of this class of paradigms. It thus may well
be that we are looking in the wrong direction. We present in this paper a
possible solution to this puzzle. We demonstrate that Reinforcement Learning
schemes can learn representations, which may be used for Pattern Recognition
tasks such as Classification, achieving practically the same accuracy as that
of humans. Our main modest contribution lies in the observations that: a. when
applied to a real world environment (e.g. nature itself) Reinforcement Learning
does not require labels, and thus may be considered a natural candidate for the
long sought, accuracy competitive Unsupervised Learning method, and b. in
contrast, when Reinforcement Learning is applied in a simulated or symbolic
processing environment (e.g. a computer program) it does inherently require
labels and should thus be generally classified, with some exceptions, as
Supervised Learning. The corollary of these observations is that further search
for Unsupervised Learning competitive paradigms which may be trained in
simulated environments like many of those found in research and applications
may be futile.",cs.LG,"cs.AI, cs.LG",2,Machine Learning,"Artificial Intelligence, Machine Learning",Daniel N. Nissani,Daniel N. Nissani,1,http://arxiv.org/pdf/2001.07495v1,http://arxiv.org/abs/2001.07495v1,2020-01-21
Fast Sequence-Based Embedding with Diffusion Graphs,"A graph embedding is a representation of graph vertices in a low-dimensional
space, which approximately preserves properties such as distances between
nodes. Vertex sequence-based embedding procedures use features extracted from
linear sequences of nodes to create embeddings using a neural network. In this
paper, we propose diffusion graphs as a method to rapidly generate vertex
sequences for network embedding. Its computational efficiency is superior to
previous methods due to simpler sequence generation, and it produces more
accurate results. In experiments, we found that the performance relative to
other methods improves with increasing edge density in the graph. In a
community detection task, clustering nodes in the embedding space produces
better results compared to other sequence-based embedding methods.",cs.LG,"cs.SI, cs.DC, stat.ML, cs.LG",4,Machine Learning,"Social and Information Networks, Distributed, Parallel, and Cluster Computing, Machine Learning, Machine Learning",Rik Sarkar,"Benedek Rozemberczki, Rik Sarkar",2,http://arxiv.org/pdf/2001.07463v1,http://arxiv.org/abs/2001.07463v1,2020-01-21
Designing for the Long Tail of Machine Learning,"Recent technical advances has made machine learning (ML) a promising
component to include in end user facing systems. However, user experience (UX)
practitioners face challenges in relating ML to existing user-centered design
processes and how to navigate the possibilities and constraints of this design
space. Drawing on our own experience, we characterize designing within this
space as navigating trade-offs between data gathering, model development and
designing valuable interactions for a given model performance. We suggest that
the theoretical description of how machine learning performance scales with
training data can guide designers in these trade-offs as well as having
implications for prototyping. We exemplify the learning curve's usage by
arguing that a useful pattern is to design an initial system in a bootstrap
phase that aims to exploit the training effect of data collected at increasing
orders of magnitude.",cs.HC,"cs.AI, cs.HC, cs.LG",3,Human-Computer Interaction,"Artificial Intelligence, Human-Computer Interaction, Machine Learning",Jesper Molin,"Martin Lindvall, Jesper Molin",2,http://arxiv.org/pdf/2001.07455v1,http://arxiv.org/abs/2001.07455v1,2020-01-21
"Learning Diverse Features with Part-Level Resolution for Person
  Re-Identification","Learning diverse features is key to the success of person re-identification.
Various part-based methods have been extensively proposed for learning local
representations, which, however, are still inferior to the best-performing
methods for person re-identification. This paper proposes to construct a strong
lightweight network architecture, termed PLR-OSNet, based on the idea of
Part-Level feature Resolution over the Omni-Scale Network (OSNet) for achieving
feature diversity. The proposed PLR-OSNet has two branches, one branch for
global feature representation and the other branch for local feature
representation. The local branch employs a uniform partition strategy for
part-level feature resolution but produces only a single identity-prediction
loss, which is in sharp contrast to the existing part-based methods. Empirical
evidence demonstrates that the proposed PLR-OSNet achieves state-of-the-art
performance on popular person Re-ID datasets, including Market1501,
DukeMTMC-reID and CUHK03, despite its small model size.",cs.CV,"cs.CV, cs.LG",2,Computer Vision and Pattern Recognition,"Computer Vision and Pattern Recognition, Machine Learning",Ming Li,"Ben Xie, Xiaofu Wu, Suofei Zhang, Shiliang Zhao, Ming Li",5,http://arxiv.org/pdf/2001.07442v1,http://arxiv.org/abs/2001.07442v1,2020-01-21
"Explaining Data-Driven Decisions made by AI Systems: The Counterfactual
  Approach","Lack of understanding of the decisions made by model-based AI systems is an
important barrier for their adoption. We examine counterfactual explanations as
an alternative for explaining AI decisions. The counterfactual approach defines
an explanation as a set of the system's data inputs that causally drives the
decision (meaning that removing them changes the decision) and is irreducible
(meaning that removing any subset of the inputs in the explanation does not
change the decision). We generalize previous work on counterfactual
explanations, resulting in a framework that (a) is model-agnostic, (b) can
address features with arbitrary data types, (c) is able explain decisions made
by complex AI systems that incorporate multiple models, and (d) is scalable to
large numbers of features. We also propose a heuristic procedure to find the
most useful explanations depending on the context. We contrast counterfactual
explanations with another alternative: methods that explain model predictions
by weighting features according to their importance (e.g., SHAP, LIME). This
paper presents two fundamental reasons why explaining model predictions is not
the same as explaining the decisions made using those predictions, suggesting
we should carefully consider whether importance-weight explanations are
well-suited to explain decisions made by AI systems. Specifically, we show that
(1) features that have a large importance weight for a model prediction may not
actually affect the corresponding decision, and (2) importance weights are
insufficient to communicate whether and how features influence system
decisions. We demonstrate this using several examples, including three detailed
studies using real-world data that compare the counterfactual approach with
SHAP and illustrate various conditions under which counterfactual explanations
explain data-driven decisions better than feature importance weights.",cs.LG,"stat.ML, cs.AI, cs.LG",3,Machine Learning,"Machine Learning, Artificial Intelligence, Machine Learning",Xintian Han,"Carlos Fernandez, Foster Provost, Xintian Han",3,http://arxiv.org/pdf/2001.07417v1,http://arxiv.org/abs/2001.07417v1,2020-01-21
A multi-agent ontologies-based clinical decision support system,"Clinical decision support systems combine knowledge and data from a variety
of sources, represented by quantitative models based on stochastic methods, or
qualitative based rather on expert heuristics and deductive reasoning. At the
same time, case-based reasoning (CBR) memorizes and returns the experience of
solving similar problems. The cooperation of heterogeneous clinical knowledge
bases (knowledge objects, semantic distances, evaluation functions, logical
rules, databases...) is based on medical ontologies. A multi-agent decision
support system (MADSS) enables the integration and cooperation of agents
specialized in different fields of knowledge (semiology, pharmacology, clinical
cases, etc.). Each specialist agent operates a knowledge base defining the
conduct to be maintained in conformity with the state of the art associated
with an ontological basis that expresses the semantic relationships between the
terms of the domain in question. Our approach is based on the specialization of
agents adapted to the knowledge models used during the clinical steps and
ontologies. This modular approach is suitable for the realization of MADSS in
many areas.",cs.AI,cs.AI,1,Artificial Intelligence,Artificial Intelligence,Joël Colloc,"Ying Shen, Jacquet-Andrieu Armelle, Joël Colloc",3,http://arxiv.org/pdf/2001.07374v1,http://arxiv.org/abs/2001.07374v1,2020-01-21
"FixMatch: Simplifying Semi-Supervised Learning with Consistency and
  Confidence","Semi-supervised learning (SSL) provides an effective means of leveraging
unlabeled data to improve a model's performance. In this paper, we demonstrate
the power of a simple combination of two common SSL methods: consistency
regularization and pseudo-labeling. Our algorithm, FixMatch, first generates
pseudo-labels using the model's predictions on weakly-augmented unlabeled
images. For a given image, the pseudo-label is only retained if the model
produces a high-confidence prediction. The model is then trained to predict the
pseudo-label when fed a strongly-augmented version of the same image. Despite
its simplicity, we show that FixMatch achieves state-of-the-art performance
across a variety of standard semi-supervised learning benchmarks, including
94.93% accuracy on CIFAR-10 with 250 labels and 88.61% accuracy with 40 -- just
4 labels per class. Since FixMatch bears many similarities to existing SSL
methods that achieve worse performance, we carry out an extensive ablation
study to tease apart the experimental factors that are most important to
FixMatch's success. We make our code available at
https://github.com/google-research/fixmatch.",cs.LG,"stat.ML, cs.CV, cs.LG",3,Machine Learning,"Machine Learning, Computer Vision and Pattern Recognition, Machine Learning",Colin Raffel,"Kihyuk Sohn, David Berthelot, Chun-Liang Li, Zizhao Zhang, Nicholas Carlini, Ekin D. Cubuk, Alex Kurakin, Han Zhang, Colin Raffel",9,http://arxiv.org/pdf/2001.07685v1,http://arxiv.org/abs/2001.07685v1,2020-01-21
"SAUNet: Shape Attentive U-Net for Interpretable Medical Image
  Segmentation","Medical image segmentation is a difficult but important task for many
clinical operations such as cardiac bi-ventricular volume estimation. More
recently, there has been a shift to utilizing deep learning and fully
convolutional neural networks (CNNs) to perform image segmentation that has
yielded state-of-the-art results in many public benchmark datasets. Despite the
progress of deep learning in medical image segmentation, standard CNNs are
still not fully adopted in clinical settings as they lack robustness and
interpretability. Shapes are generally more meaningful features than solely
textures of images, which are features regular CNNs learn, causing a lack of
robustness. Likewise, previous works surrounding model interpretability have
been focused on post hoc gradient-based saliency methods. However,
gradient-based saliency methods typically require additional computations post
hoc and have been shown to be unreliable for interpretability. Thus, we present
a new architecture called Shape Attentive U-Net (SAUNet) which focuses on model
interpretability and robustness. The proposed architecture attempts to address
these limitations by the use of a secondary shape stream that captures rich
shape-dependent information in parallel with the regular texture stream.
Furthermore, we suggest multi-resolution saliency maps can be learned using our
dual-attention decoder module which allows for multi-level interpretability and
mitigates the need for additional computations post hoc. Our method also
achieves state-of-the-art results on the two large public cardiac MRI image
segmentation datasets of SUN09 and AC17.",eess.IV,"eess.IV, cs.CV",2,Image and Video Processing,"Image and Video Processing, Computer Vision and Pattern Recognition",Bo Wang,"Jesse Sun, Fatemeh Darbeha, Mark Zaidi, Bo Wang",4,http://arxiv.org/pdf/2001.07645v1,http://arxiv.org/abs/2001.07645v1,2020-01-21
"Generate High-Resolution Adversarial Samples by Identifying Effective
  Features","As the prevalence of deep learning in computer vision, adversarial samples
that weaken the neural networks emerge in large numbers, revealing their
deep-rooted defects. Most adversarial attacks calculate an imperceptible
perturbation in image space to fool the DNNs. In this strategy, the
perturbation looks like noise and thus could be mitigated. Attacks in feature
space produce semantic perturbation, but they could only deal with low
resolution samples. The reason lies in the great number of coupled features to
express a high-resolution image. In this paper, we propose Attack by
Identifying Effective Features (AIEF), which learns different weights for
features to attack. Effective features, those with great weights, influence the
victim model much but distort the image little, and thus are more effective for
attack. By attacking mostly on them, AIEF produces high resolution adversarial
samples with acceptable distortions. We demonstrate the effectiveness of AIEF
by attacking on different tasks with different generative models.",cs.LG,"stat.ML, cs.CV, cs.LG",3,Machine Learning,"Machine Learning, Computer Vision and Pattern Recognition, Machine Learning",Xiaolin Huang,"Sizhe Chen, Peidong Zhang, Chengjin Sun, Jia Cai, Xiaolin Huang",5,http://arxiv.org/pdf/2001.07631v1,http://arxiv.org/abs/2001.07631v1,2020-01-21
"batchboost: regularization for stabilizing training with resistance to
  underfitting & overfitting","Overfitting & underfitting and stable training are an important challenges in
machine learning. Current approaches for these issues are mixup, SamplePairing
and BC learning. In our work, we state the hypothesis that mixing many images
together can be more effective than just two. Batchboost pipeline has three
stages: (a) pairing: method of selecting two samples. (b) mixing: how to create
a new one from two samples. (c) feeding: combining mixed samples with new ones
from dataset into batch (with ratio $\gamma$). Note that sample that appears in
our batch propagates with subsequent iterations with less and less importance
until the end of training. Pairing stage calculates the error per sample, sorts
the samples and pairs with strategy: hardest with easiest one, than mixing
stage merges two samples using mixup, $x_1 + (1-\lambda)x_2$. Finally, feeding
stage combines new samples with mixed by ratio 1:1. Batchboost has 0.5-3%
better accuracy than the current state-of-the-art mixup regularization on
CIFAR-10 & Fashion-MNIST. Our method is slightly better than SamplePairing
technique on small datasets (up to 5%). Batchboost provides stable training on
not tuned parameters (like weight decay), thus its a good method to test
performance of different architectures. Source code is at:
https://github.com/maciejczyzewski/batchboost",cs.LG,"stat.ML, cs.CV, cs.LG",3,Machine Learning,"Machine Learning, Computer Vision and Pattern Recognition, Machine Learning",Maciej A. Czyzewski,Maciej A. Czyzewski,1,http://arxiv.org/pdf/2001.07627v1,http://arxiv.org/abs/2001.07627v1,2020-01-21
PatchPerPix for Instance Segmentation,"In this paper we present a novel method for proposal free instance
segmentation that can handle sophisticated object shapes that span large parts
of an image and form dense object clusters with crossovers. Our method is based
on predicting dense local shape descriptors, which we assemble to form
instances. All instances are assembled simultaneously in one go. To our
knowledge, our method is the first non-iterative method that guarantees
instances to be composed of learnt shape patches. We evaluate our method on a
variety of data domains, where it defines the new state of the art on two
challenging benchmarks, namely the ISBI 2012 EM segmentation benchmark, and the
BBBC010 C. elegans dataset. We show furthermore that our method performs well
also on 3d image data, and can handle even extreme cases of complex shape
clusters.",cs.CV,cs.CV,1,Computer Vision and Pattern Recognition,Computer Vision and Pattern Recognition,Dagmar Kainmueller,"Peter Hirsch, Lisa Mais, Dagmar Kainmueller",3,http://arxiv.org/pdf/2001.07626v1,http://arxiv.org/abs/2001.07626v1,2020-01-21
"Motif Difference Field: A Simple and Effective Image Representation of
  Time Series for Classification","Time series motifs play an important role in the time series analysis. The
motif-based time series clustering is used for the discovery of higher-order
patterns or structures in time series data. Inspired by the convolutional
neural network (CNN) classifier based on the image representations of time
series, motif difference field (MDF) is proposed. Compared to other image
representations of time series, MDF is simple and easy to construct. With the
Fully Convolution Network (FCN) as the classifier, MDF demonstrates the
superior performance on the UCR time series dataset in benchmark with other
time series classification methods. It is interesting to find that the triadic
time series motifs give the best result in the test. Due to the motif
clustering reflected in MDF, the significant motifs are detected with the help
of the Gradient-weighted Class Activation Mapping (Grad-CAM). The areas in MDF
with high weight in Grad-CAM have a high contribution from the significant
motifs with the desired ordinal patterns associated with the signature patterns
in time series. However, the signature patterns cannot be identified with the
neural network classifiers directly based on the time series.",cs.LG,"stat.ML, cs.CV, cs.LG",3,Machine Learning,"Machine Learning, Computer Vision and Pattern Recognition, Machine Learning",Xin Chen,"Yadong Zhang, Xin Chen",2,http://arxiv.org/pdf/2001.07582v1,http://arxiv.org/abs/2001.07582v1,2020-01-21
Geometric Proxies for Live RGB-D Stream Enhancement and Consolidation,"We propose a geometric superstructure for unified real-time processing of
RGB-D data. Modern RGB-D sensors are widely used for indoor 3D capture, with
applications ranging from modeling to robotics, through augmented reality.
Nevertheless, their use is limited by their low resolution, with frames often
corrupted with noise, missing data and temporal inconsistencies. Our approach
consists in generating and updating through time a single set of compact local
statistics parameterized over detected geometric proxies, which are fed from
raw RGB-D data. Our proxies provide several processing primitives, which
improve the quality of the RGB-D stream on the fly or lighten further
operations. Experimental results confirm that our lightweight analysis
framework copes well with embedded execution as well as moderate memory and
computational capabilities compared to state-of-the-art methods. Processing
RGB-D data with our proxies allows noise and temporal flickering removal, hole
filling and resampling. As a substitute of the observed scene, our proxies can
additionally be applied to compression and scene reconstruction. We present
experiments performed with our framework in indoor scenes of different natures
within a recent open RGB-D dataset.",cs.CV,cs.CV,1,Computer Vision and Pattern Recognition,Computer Vision and Pattern Recognition,Tamy Boubekeur,"Adrien Kaiser, José Alonso Ybanez Zepeda, Tamy Boubekeur",3,http://arxiv.org/pdf/2001.07577v1,http://arxiv.org/abs/2001.07577v1,2020-01-21
Multimodal Deep Unfolding for Guided Image Super-Resolution,"The reconstruction of a high resolution image given a low resolution
observation is an ill-posed inverse problem in imaging. Deep learning methods
rely on training data to learn an end-to-end mapping from a low-resolution
input to a high-resolution output. Unlike existing deep multimodal models that
do not incorporate domain knowledge about the problem, we propose a multimodal
deep learning design that incorporates sparse priors and allows the effective
integration of information from another image modality into the network
architecture. Our solution relies on a novel deep unfolding operator,
performing steps similar to an iterative algorithm for convolutional sparse
coding with side information; therefore, the proposed neural network is
interpretable by design. The deep unfolding architecture is used as a core
component of a multimodal framework for guided image super-resolution. An
alternative multimodal design is investigated by employing residual learning to
improve the training efficiency. The presented multimodal approach is applied
to super-resolution of near-infrared and multi-spectral images as well as depth
upsampling using RGB images as side information. Experimental results show that
our model outperforms state-of-the-art methods.",eess.IV,"eess.IV, cs.CV, cs.LG",3,Image and Video Processing,"Image and Video Processing, Computer Vision and Pattern Recognition, Machine Learning",Nikos Deligiannis,"Iman Marivani, Evaggelia Tsiligianni, Bruno Cornelis, Nikos Deligiannis",4,http://arxiv.org/pdf/2001.07575v1,http://arxiv.org/abs/2001.07575v1,2020-01-21
"Joint Learning of Instance and Semantic Segmentation for Robotic
  Pick-and-Place with Heavy Occlusions in Clutter","We present joint learning of instance and semantic segmentation for visible
and occluded region masks. Sharing the feature extractor with instance
occlusion segmentation, we introduce semantic occlusion segmentation into the
instance segmentation model. This joint learning fuses the instance- and
image-level reasoning of the mask prediction on the different segmentation
tasks, which was missing in the previous work of learning instance segmentation
only (instance-only). In the experiments, we evaluated the proposed joint
learning comparing the instance-only learning on the test dataset. We also
applied the joint learning model to 2 different types of robotic pick-and-place
tasks (random and target picking) and evaluated its effectiveness to achieve
real-world robotic tasks.",cs.RO,"cs.RO, cs.CV",2,Robotics,"Robotics, Computer Vision and Pattern Recognition",Masayuki Inaba,"Kentaro Wada, Kei Okada, Masayuki Inaba",3,http://arxiv.org/pdf/2001.07481v1,http://arxiv.org/abs/2001.07481v1,2020-01-21
