title,summary,primary_tag,tags,n_tags,primary_category,categories,author,authors,n_authors,url_pdf,url_href,date
ORC Layout: Adaptive GUI Layout with OR-Constraints,"We propose a novel approach for constraint-based graphical user interface
(GUI) layout based on OR-constraints (ORC) in standard soft/hard linear
constraint systems. ORC layout unifies grid layout and flow layout, supporting
both their features as well as cases where grid and flow layouts individually
fail. We describe ORC design patterns that enable designers to safely create
flexible layouts that work across different screen sizes and orientations. We
also present the ORC Editor, a GUI editor that enables designers to apply ORC
in a safe and effective manner, mixing grid, flow and new ORC layout features
as appropriate. We demonstrate that our prototype can adapt layouts to screens
with different aspect ratios with only a single layout specification, easing
the burden of GUI maintenance. Finally, we show that ORC specifications can be
modified interactively and solved efficiently at runtime.",cs.HC,"cs.HC, cs.GR",2,Human-Computer Interaction,"Human-Computer Interaction, Graphics",Wolfgang Stuerzlinger,"Yue Jiang, Ruofei Du, Christof Lutteroth, Wolfgang Stuerzlinger",4,http://arxiv.org/pdf/1912.07827v1,http://arxiv.org/abs/1912.07827v1,2019-12-17
Balancing the Tradeoff Between Clustering Value and Interpretability,"Graph clustering groups entities -- the vertices of a graph -- based on their
similarity, typically using a complex distance function over a large number of
features. Successful integration of clustering approaches in automated
decision-support systems hinges on the interpretability of the resulting
clusters. This paper addresses the problem of generating interpretable
clusters, given features of interest that signify interpretability to an
end-user, by optimizing interpretability in addition to common clustering
objectives. We propose a $\beta$-interpretable clustering algorithm that
ensures that at least $\beta$ fraction of nodes in each cluster share the same
feature value. The tunable parameter $\beta$ is user-specified. We also present
a more efficient algorithm for scenarios with $\beta\!=\!1$ and analyze the
theoretical guarantees of the two algorithms. Finally, we empirically
demonstrate the benefits of our approaches in generating interpretable clusters
using four real-world datasets. The interpretability of the clusters is
complemented by generating simple explanations denoting the feature values of
the nodes in the clusters, using frequent pattern mining.",stat.ML,"stat.ML, cs.DS, cs.LG",3,Machine Learning,"Machine Learning, Data Structures and Algorithms, Machine Learning",Shlomo Zilberstein,"Sandhya Saisubramanian, Sainyam Galhotra, Shlomo Zilberstein",3,http://arxiv.org/pdf/1912.07820v1,http://arxiv.org/abs/1912.07820v1,2019-12-17
Angular Learning: Toward Discriminative Embedded Features,"The margin-based softmax loss functions greatly enhance intra-class
compactness and perform well on the tasks of face recognition and object
classification. Outperformance, however, depends on the careful hyperparameter
selection. Moreover, the hard angle restriction also increases the risk of
overfitting. In this paper, angular loss suggested by maximizing the angular
gradient to promote intra-class compactness avoids overfitting. Besides, our
method has only one adjustable constant for intra-class compactness control. We
define three metrics to measure inter-class separability and intra-class
compactness. In experiments, we test our method, as well as other methods, on
many well-known datasets. Experimental results reveal that our method has the
superiority of accuracy improvement, discriminative information, and
time-consumption.",cs.CV,"cs.CV, cs.LG, stat.ML",3,Computer Vision and Pattern Recognition,"Computer Vision and Pattern Recognition, Machine Learning, Machine Learning",L. Wang,"JT Wu, L. Wang",2,http://arxiv.org/pdf/1912.07819v1,http://arxiv.org/abs/1912.07819v1,2019-12-17
LTLf Synthesis with Fairness and Stability Assumptions,"In synthesis, assumptions are constraints on the environment that rule out
certain environment behaviors. A key observation here is that even if we
consider systems with LTLf goals on finite traces, environment assumptions need
to be expressed over infinite traces, since accomplishing the agent goals may
require an unbounded number of environment action. To solve synthesis with
respect to finite-trace LTLf goals under infinite-trace assumptions, we could
reduce the problem to LTL synthesis. Unfortunately, while synthesis in LTLf and
in LTL have the same worst-case complexity (both 2EXPTIME-complete), the
algorithms available for LTL synthesis are much more difficult in practice than
those for LTLf synthesis. In this work we show that in interesting cases we can
avoid such a detour to LTL synthesis and keep the simplicity of LTLf synthesis.
Specifically, we develop a BDD-based fixpoint-based technique for handling
basic forms of fairness and of stability assumptions. We show, empirically,
that this technique performs much better than standard LTL synthesis.",cs.AI,"cs.AI, cs.FL, cs.GT, cs.LO",4,Artificial Intelligence,"Artificial Intelligence, Formal Languages and Automata Theory, Computer Science and Game Theory, Logic in Computer Science",Moshe Vardi,"Shufang Zhu, Giuseppe De Giacomo, Geguang Pu, Moshe Vardi",4,http://arxiv.org/pdf/1912.07804v1,http://arxiv.org/abs/1912.07804v1,2019-12-17
"A Comprehensive Review of Shepherding as a Bio-inspired Swarm-Robotics
  Guidance Approach","The simultaneous control of multiple coordinated robotic agents represents an
elaborate problem. If solved, however, the interaction between the agents can
lead to solutions to sophisticated problems. The concept of swarming, inspired
by nature, can be described as the emergence of complex system-level behaviors
from the interactions of relatively elementary agents. Due to the effectiveness
of solutions found in nature, bio-inspired swarming-based control techniques
are receiving a lot of attention in robotics. One method, known as swarm
shepherding, is founded on the sheep herding behavior exhibited by sheepdogs,
where a swarm of relatively simple agents are governed by a shepherd (or
shepherds) which is responsible for high-level guidance and planning. Many
studies have been conducted on shepherding as a control technique, ranging from
the replication of sheep herding via simulation, to the control of uninhabited
vehicles and robots for a variety of applications. We present a comprehensive
review of the literature on swarm shepherding to reveal the advantages and
potential of the approach to be applied to a plethora of robotic systems in the
future.",cs.RO,"cs.RO, cs.AI, cs.SY, eess.SY",4,Robotics,"Robotics, Artificial Intelligence, Systems and Control",Hussein Abbass,"Nathan K Long, Karl Sammut, Daniel Sgarioto, Matthew Garratt, Hussein Abbass",5,http://arxiv.org/pdf/1912.07796v1,http://arxiv.org/abs/1912.07796v1,2019-12-17
PointRend: Image Segmentation as Rendering,"We present a new method for efficient high-quality image segmentation of
objects and scenes. By analogizing classical computer graphics methods for
efficient rendering with over- and undersampling challenges faced in pixel
labeling tasks, we develop a unique perspective of image segmentation as a
rendering problem. From this vantage, we present the PointRend (Point-based
Rendering) neural network module: a module that performs point-based
segmentation predictions at adaptively selected locations based on an iterative
subdivision algorithm. PointRend can be flexibly applied to both instance and
semantic segmentation tasks by building on top of existing state-of-the-art
models. While many concrete implementations of the general idea are possible,
we show that a simple design already achieves excellent results. Qualitatively,
PointRend outputs crisp object boundaries in regions that are over-smoothed by
previous methods. Quantitatively, PointRend yields significant gains on COCO
and Cityscapes, for both instance and semantic segmentation. PointRend's
efficiency enables output resolutions that are otherwise impractical in terms
of memory or computation compared to existing approaches.",cs.CV,cs.CV,1,Computer Vision and Pattern Recognition,Computer Vision and Pattern Recognition,Ross Girshick,"Alexander Kirillov, Yuxin Wu, Kaiming He, Ross Girshick",4,http://arxiv.org/pdf/1912.08193v1,http://arxiv.org/abs/1912.08193v1,2019-12-17
AeroRIT: A New Scene for Hyperspectral Image Analysis,"Hyperspectral imagery oriented research like image super-resolution and image
fusion is often conducted on open source datasets captured via point and shoot
camera setups (ICVL, CAVE) that have high signal to noise ratio. In contrast,
spectral images captured from aircrafts have low spatial resolution and suffer
from higher noise interference due to factors pertaining to atmospheric
conditions. This leads to challenges in extracting contextual information from
the captured data as convolutional neural networks are very noise-sensitive and
slight atmospheric changes can often lead to a large distribution spread in
spectral values overlooking the same object.
  To understand the challenges faced with aerial spectral data, we collect and
label a flight line over the university campus, AeroRIT, and explore the task
of semantic segmentation. To the best of our knowledge, this is the first
comprehensive large-scale hyperspectral scene with nearly seven million
semantic annotations for identifying cars, roads and buildings. We compare the
performance of three popular architectures - SegNet, U-Net and Res-U-Net, for
scene understanding and object identification. To date, aerial hyperspectral
image analysis has been restricted to small datasets with limited train/test
splits capabilities. We believe AeroRIT will help advance the research in the
field with a more complex object distribution.",eess.IV,"eess.IV, cs.CV",2,Image and Video Processing,"Image and Video Processing, Computer Vision and Pattern Recognition",Matthew J. Hoffman,"Aneesh Rangnekar, Nilay Mokashi, Emmett Ientilucci, Christopher Kanan, Matthew J. Hoffman",5,http://arxiv.org/pdf/1912.08178v1,http://arxiv.org/abs/1912.08178v1,2019-12-17
"Fast Glioblastoma Detection in Fluid-attenuated inversion recovery
  (FLAIR) images by Topological Explainable Automatic Machine Learning","Glioblastoma multiforme (GBM) is a fast-growing and highly invasive brain
tumor, it tends to occur in adults between the ages of 45 and 70 and it
accounts for 52 percent of all primary brain tumors. Usually, GBMs are detected
by magnetic resonance images (MRI). Among MRI images, Fluid-attenuated
inversion recovery (FLAIR) sequence produces high quality digital tumor
representation. This sequence is very sensitive to pathology and makes the
differentiation between cerebrospinal fluid (CSF) and an abnormality much
easier. Fast detection and segmentation techniques are needed for overcoming
subjective medical doctors (MDs) judgment. In this work, a new methodology for
fast detection and segmentation of GBM on FLAIR images is presented. The
methodology leverages topological data analysis, textural features and
interpretable machine learning algorithm, it was evaluated on a public
available dataset. The machine learning classifier uses only eight input
numerical features and it reaches up to the 97% of accuracy on the detection
task and up to 95% of accuracy on the segmentation task. Tools from information
theory were used for interpreting, in a human readable format, what are the
main numerical characteristics of an image to be classified ill or healthy.",eess.IV,"eess.IV, cs.CV, q-bio.QM",3,Image and Video Processing,"Image and Video Processing, Computer Vision and Pattern Recognition, Quantitative Methods",Matteo Rucco,Matteo Rucco,1,http://arxiv.org/pdf/1912.08167v1,http://arxiv.org/abs/1912.08167v1,2019-12-17
APRICOT: A Dataset of Physical Adversarial Attacks on Object Detection,"Physical adversarial attacks threaten to fool object detection systems, but
reproducible research on the real-world effectiveness of physical patches and
how to defend against them requires a publicly available benchmark dataset. We
present APRICOT, a collection of over 1,000 annotated photographs of printed
adversarial patches in public locations. The patches target several object
categories for three COCO-trained detection models, and the photos represent
natural variation in position, distance, lighting conditions, and viewing
angle. Our analysis suggests that maintaining adversarial robustness in
uncontrolled settings is highly challenging, but it is still possible to
produce targeted detections under white-box and sometimes black-box settings.
We establish baselines for defending against adversarial patches through
several methods, including a detector supervised with synthetic data and
unsupervised methods such as kernel density estimation, Bayesian uncertainty,
and reconstruction error. Our results suggest that adversarial patches can be
effectively flagged, both in a high-knowledge, attack-specific scenario, and in
an unsupervised setting where patches are detected as anomalies in natural
images. This dataset and the described experiments provide a benchmark for
future research on the effectiveness of and defenses against physical
adversarial objects in the wild.",cs.CV,cs.CV,1,Computer Vision and Pattern Recognition,Computer Vision and Pattern Recognition,Matthew Walmer,"Anneliese Braunegg, Amartya Chakraborty, Michael Krumdick, Nicole Lape, Sara Leary, Keith Manville, Elizabeth Merkhofer, Laura Strickhart, Matthew Walmer",9,http://arxiv.org/pdf/1912.08166v1,http://arxiv.org/abs/1912.08166v1,2019-12-17
"Direction Concentration Learning: Enhancing Congruency in Machine
  Learning","One of the well-known challenges in computer vision tasks is the visual
diversity of images, which could result in an agreement or disagreement between
the learned knowledge and the visual content exhibited by the current
observation. In this work, we first define such an agreement in a concepts
learning process as congruency. Formally, given a particular task and
sufficiently large dataset, the congruency issue occurs in the learning process
whereby the task-specific semantics in the training data are highly varying. We
propose a Direction Concentration Learning (DCL) method to improve congruency
in the learning process, where enhancing congruency influences the convergence
path to be less circuitous. The experimental results show that the proposed DCL
method generalizes to state-of-the-art models and optimizers, as well as
improves the performances of saliency prediction task, continual learning task,
and classification task. Moreover, it helps mitigate the catastrophic
forgetting problem in the continual learning task. The code is publicly
available at https://github.com/luoyan407/congruency.",cs.LG,"cs.LG, cs.CV, stat.ML",3,Machine Learning,"Machine Learning, Computer Vision and Pattern Recognition, Machine Learning",Qi Zhao,"Yan Luo, Yongkang Wong, Mohan S. Kankanhalli, Qi Zhao",4,http://arxiv.org/pdf/1912.08136v1,http://arxiv.org/abs/1912.08136v1,2019-12-17
"Improved Surrogates in Inertial Confinement Fusion with Manifold and
  Cycle Consistencies","Neural networks have become very popular in surrogate modeling because of
their ability to characterize arbitrary, high dimensional functions in a data
driven fashion. This paper advocates for the training of surrogates that are
consistent with the physical manifold -- i.e., predictions are always
physically meaningful, and are cyclically consistent -- i.e., when the
predictions of the surrogate, when passed through an independently trained
inverse model give back the original input parameters. We find that these two
consistencies lead to surrogates that are superior in terms of predictive
performance, more resilient to sampling artifacts, and tend to be more data
efficient. Using Inertial Confinement Fusion (ICF) as a test bed problem, we
model a 1D semi-analytic numerical simulator and demonstrate the effectiveness
of our approach. Code and data are available at
https://github.com/rushilanirudh/macc/",cs.LG,"cs.LG, cs.CV, physics.comp-ph, stat.ML",4,Machine Learning,"Machine Learning, Computer Vision and Pattern Recognition, Computational Physics, Machine Learning",Brian K. Spears,"Rushil Anirudh, Jayaraman J. Thiagarajan, Peer-Timo Bremer, Brian K. Spears",4,http://arxiv.org/pdf/1912.08113v1,http://arxiv.org/abs/1912.08113v1,2019-12-17
"Feature Fusion Use Unsupervised Prior Knowledge to Let Small Object
  Represent","Fusing low level and high level features is a widely used strategy to provide
details that might be missing during convolution and pooling. Different from
previous works, we propose a new fusion mechanism called FillIn which takes
advantage of prior knowledge described with superpixel segmentation. According
to the prior knowledge, the FillIn chooses small region on low level feature
map to fill into high level feature map. By using the proposed fusion
mechanism, the low level features have equal channels for some tiny region as
high level features, which makes the low level features have relatively
independent power to decide final semantic label. We demonstrate the
effectiveness of our model on PASCAL VOC 2012, it achieves competitive test
result based on DeepLabv3+ backbone and visualizations of predictions prove our
fusion can let small objects represent and low level features have potential
for segmenting small objects.",cs.CV,cs.CV,1,Computer Vision and Pattern Recognition,Computer Vision and Pattern Recognition,Shaofan Wang,"Tian Liu, Lichun Wang, Shaofan Wang",3,http://arxiv.org/pdf/1912.08059v1,http://arxiv.org/abs/1912.08059v1,2019-12-17
Single-Stage Monocular 3D Object Detection with Virtual Cameras,"While expensive LiDAR and stereo camera rigs have enabled the development of
successful 3D object detection methods, monocular RGB-only approaches still lag
significantly behind. Our work advances the state of the art by introducing
MoVi-3D, a novel, single-stage deep architecture for monocular 3D object
detection. At its core, MoVi-3D leverages geometrical information to generate
synthetic views from virtual cameras at both, training and test time, resulting
in normalized object appearance with respect to distance. Our synthetically
generated views facilitate the detection task as they cut down the variability
in visual appearance associated to objects placed at different distances from
the camera. As a consequence, the deep model is relieved from learning
depth-specific representations and its complexity can be significantly reduced.
In particular we show that our proposed concept of exploiting virtual cameras
enables us to set new state-of-the-art results on the popular KITTI3D benchmark
using just a lightweight, single-stage architecture.",cs.CV,cs.CV,1,Computer Vision and Pattern Recognition,Computer Vision and Pattern Recognition,Peter Kontschieder,"Andrea Simonelli, Samuel Rota Bulò, Lorenzo Porzi, Elisa Ricci, Peter Kontschieder",5,http://arxiv.org/pdf/1912.08035v1,http://arxiv.org/abs/1912.08035v1,2019-12-17
Adaptive Densely Connected Super-Resolution Reconstruction,"For a better performance in single image super-resolution(SISR), we present
an image super-resolution algorithm based on adaptive dense connection (ADCSR).
The algorithm is divided into two parts: BODY and SKIP. BODY improves the
utilization of convolution features through adaptive dense connections. Also,
we develop an adaptive sub-pixel reconstruction layer (AFSL) to reconstruct the
features of the BODY output. We pre-trained SKIP to make BODY focus on
high-frequency feature learning. The comparison of PSNR, SSIM, and visual
effects verify the superiority of our method to the state-of-the-art
algorithms.",eess.IV,"eess.IV, cs.CV",2,Image and Video Processing,"Image and Video Processing, Computer Vision and Pattern Recognition",Xiaocuan Li,"Tangxin Xie, Xin Yang, Yu Jia, Chen Zu, Xiaocuan Li",5,http://arxiv.org/pdf/1912.08002v1,http://arxiv.org/abs/1912.08002v1,2019-12-17
