title,summary,primary_tag,tags,n_tags,primary_category,categories,author,authors,n_authors,url_pdf,url_href,date
"Interpretable End-to-end Urban Autonomous Driving with Latent Deep
  Reinforcement Learning","Unlike popular modularized framework, end-to-end autonomous driving seeks to
solve the perception, decision and control problems in an integrated way, which
can be more adapting to new scenarios and easier to generalize at scale.
However, existing end-to-end approaches are often lack of interpretability, and
can only deal with simple driving tasks like lane keeping. In this paper, we
propose an interpretable deep reinforcement learning method for end-to-end
autonomous driving, which is able to handle complex urban scenarios. A
sequential latent environment model is introduced and learned jointly with the
reinforcement learning process. With this latent model, a semantic birdeye mask
can be generated, which is enforced to connect with a certain intermediate
property in today's modularized framework for the purpose of explaining the
behaviors of learned policy. The latent space also significantly reduces the
sample complexity of reinforcement learning. Comparison tests with a simulated
autonomous car in CARLA show that the performance of our method in urban
scenarios with crowded surrounding vehicles dominates many baselines including
DQN, DDPG, TD3 and SAC. Moreover, through masked outputs, the learned policy is
able to provide a better explanation of how the car reasons about the driving
environment.",cs.RO,"cs.CV, cs.RO, cs.LG",3,Robotics,"Computer Vision and Pattern Recognition, Robotics, Machine Learning",Masayoshi Tomizuka,"Jianyu Chen, Shengbo Eben Li, Masayoshi Tomizuka",3,http://arxiv.org/pdf/2001.08726v1,http://arxiv.org/abs/2001.08726v1,2020-01-23
Ternary Feature Masks: continual learning without any forgetting,"In this paper, we propose an approach without any forgetting to continual
learning for the task-aware regime, where at inference the task-label is known.
By using ternary masks we can upgrade a model to new tasks, reusing knowledge
from previous tasks while not forgetting anything about them. Using masks
prevents both catastrophic forgetting and backward transfer. We argue -- and
show experimentally -- that avoiding the former largely compensates for the
lack of the latter, which is rarely observed in practice. In contrast to
earlier works, our masks are applied to the features (activations) of each
layer instead of the weights. This considerably reduces the number of mask
parameters to be added for each new task; with more than three orders of
magnitude for most networks. The encoding of the ternary masks into two bits
per feature creates very little overhead to the network, avoiding scalability
issues. Our masks do not permit any changes to features which are used by
previous tasks. As this may be too restrictive to allow learning of new tasks,
we add task-specific feature normalization. This way, already learned features
can adapt to the current task without changing the behavior of these features
for previous tasks. Extensive experiments on several finegrained datasets and
ImageNet show that our method outperforms current state-of-the-art while
reducing memory overhead in comparison to weight-based approaches.",cs.CV,cs.CV,1,Computer Vision and Pattern Recognition,Computer Vision and Pattern Recognition,Joost van de Weijer,"Marc Masana, Tinne Tuytelaars, Joost van de Weijer",3,http://arxiv.org/pdf/2001.08714v1,http://arxiv.org/abs/2001.08714v1,2020-01-23
Lipreading using Temporal Convolutional Networks,"Lip-reading has attracted a lot of research attention lately thanks to
advances in deep learning. The current state-of-the-art model for recognition
of isolated words in-the-wild consists of a residual network and Bidirectional
Gated Recurrent Unit (BGRU) layers. In this work, we address the limitations of
this model and we propose changes which further improve its performance.
Firstly, the BGRU layers are replaced with Temporal Convolutional Networks
(TCN). Secondly, we greatly simplify the training procedure, which allows us to
train the model in one single stage. Thirdly, we show that the current
state-of-the-art methodology produces models that do not generalize well to
variations on the sequence length, and we addresses this issue by proposing a
variable-length augmentation. We present results on the largest
publicly-available datasets for isolated word recognition in English and
Mandarin, LRW and LRW1000, respectively. Our proposed model results in an
absolute improvement of 1.2% and 3.2%, respectively, in these datasets which is
the new state-of-the-art performance.",cs.CV,"cs.CV, cs.SD, eess.AS",3,Computer Vision and Pattern Recognition,"Computer Vision and Pattern Recognition, Sound, Audio and Speech Processing",Maja Pantic,"Brais Martinez, Pingchuan Ma, Stavros Petridis, Maja Pantic",4,http://arxiv.org/pdf/2001.08702v1,http://arxiv.org/abs/2001.08702v1,2020-01-23
MRI Banding Removal via Adversarial Training,"MRI images reconstructed from sub-sampled data using deep learning techniques
often show a characteristic banding, which is particularly strong in low
signal-to-noise regions of the reconstructed image. In this work, we propose
the use of an adversarial loss that penalizes banding structures without
requiring any human annotation. Our technique greatly reduces the appearance of
banding, without requiring any additional computation or post-processing at
reconstruction time. We report the results of a blind comparison against a
strong baseline by a group of expert evaluators (board-certified radiologists),
where our approach is ranked superior at banding removal with no statistically
significant loss of detail.",eess.IV,"cs.CV, eess.IV, stat.ML, cs.LG",4,Image and Video Processing,"Computer Vision and Pattern Recognition, Image and Video Processing, Machine Learning, Machine Learning",Michael P. Recht,"Aaron Defazio, Tullie Murrell, Michael P. Recht",3,http://arxiv.org/pdf/2001.08699v1,http://arxiv.org/abs/2001.08699v1,2020-01-23
"Disassembling the Dataset: A Camera Alignment Mechanism for Multiple
  Tasks in Person Re-identification","In person re-identification (ReID), one of the main challenges is the
distribution inconsistency among different datasets. Previous researchers have
defined several seemingly individual topics, such as fully supervised learning,
direct transfer, domain adaptation, and incremental learning, each with
different settings of training and testing scenarios. These topics are designed
in a dataset-wise manner, i.e., images from the same dataset, even from
disjoint cameras, are presumed to follow the same distribution. However, such
distribution is coarse and training-set-specific, and the ReID knowledge
learned in such manner works well only on the corresponding scenarios. To
address this issue, we propose a fine-grained distribution alignment
formulation, which disassembles the dataset and aligns all training and testing
cameras. It connects all topics above and guarantees that ReID knowledge is
always learned, accumulated, and verified in the aligned distributions. In
practice, we devise the Camera-based Batch Normalization, which is easy for
integration and nearly cost-free for existing ReID methods. Extensive
experiments on the above four ReID tasks demonstrate the superiority of our
approach. The code will be publicly available.",cs.CV,cs.CV,1,Computer Vision and Pattern Recognition,Computer Vision and Pattern Recognition,Qi Tian,"Zijie Zhuang, Longhui Wei, Lingxi Xie, Hengheng Zhang, Tianyu Zhang, Haozhe Wu, Haizhou Ai, Qi Tian",8,http://arxiv.org/pdf/2001.08680v1,http://arxiv.org/abs/2001.08680v1,2020-01-23
"Tensor-Based Grading: A Novel Patch-Based Grading Approach for the
  Analysis of Deformation Fields in Huntington's Disease","The improvements in magnetic resonance imaging have led to the development of
numerous techniques to better detect structural alterations caused by
neurodegenerative diseases. Among these, the patch-based grading framework has
been proposed to model local patterns of anatomical changes. This approach is
attractive because of its low computational cost and its competitive
performance. Other studies have proposed to analyze the deformations of brain
structures using tensor-based morphometry, which is a highly interpretable
approach. In this work, we propose to combine the advantages of these two
approaches by extending the patch-based grading framework with a new
tensor-based grading method that enables us to model patterns of local
deformation using a log-Euclidean metric. We evaluate our new method in a study
of the putamen for the classification of patients with pre-manifest
Huntington's disease and healthy controls. Our experiments show a substantial
increase in classification accuracy (87.5 $\pm$ 0.5 vs. 81.3 $\pm$ 0.6)
compared to the existing patch-based grading methods, and a good complement to
putamen volume, which is a primary imaging-based marker for the study of
Huntington's disease.",eess.IV,"cs.CV, eess.IV",2,Image and Video Processing,"Computer Vision and Pattern Recognition, Image and Video Processing",Ipek Oguz,"Kilian Hett, Hans Johnson, Pierrick Coupé, Jane Paulsen, Jeffrey Long, Ipek Oguz",6,http://arxiv.org/pdf/2001.08651v1,http://arxiv.org/abs/2001.08651v1,2020-01-23
"Structured Compression and Sharing of Representational Space for
  Continual Learning","Humans are skilled at learning adaptively and efficiently throughout their
lives, but learning tasks incrementally causes artificial neural networks to
overwrite relevant information learned about older tasks, resulting in
'Catastrophic Forgetting'. Efforts to overcome this phenomenon suffer from poor
utilization of resources in many ways, such as through the need to save older
data or parametric importance scores, or to grow the network architecture. We
propose an algorithm that enables a network to learn continually and
efficiently by partitioning the representational space into a Core space, that
contains the condensed information from previously learned tasks, and a
Residual space, which is akin to a scratch space for learning the current task.
The information in the Residual space is then compressed using Principal
Component Analysis and added to the Core space, freeing up parameters for the
next task. We evaluate our algorithm on P-MNIST, CIFAR-10 and CIFAR-100
datasets. We achieve comparable accuracy to state-of-the-art methods while
overcoming the problem of catastrophic forgetting completely. Additionally, we
get up to 4.5x improvement in energy efficiency during inference due to the
structured nature of the resulting architecture.",cs.LG,"cs.CV, stat.ML, cs.LG",3,Machine Learning,"Computer Vision and Pattern Recognition, Machine Learning, Machine Learning",Kaushik Roy,"Gobinda Saha, Isha Garg, Aayush Ankit, Kaushik Roy",4,http://arxiv.org/pdf/2001.08650v1,http://arxiv.org/abs/2001.08650v1,2020-01-23
"Deformation-aware Unpaired Image Translation for Pose Estimation on
  Laboratory Animals","Our goal is to capture the pose of neuroscience model organisms, without
using any manual supervision, to be able to study how neural circuits
orchestrate behaviour. Human pose estimation attains remarkable accuracy when
trained on real or simulated datasets consisting of millions of frames.
However, for many applications simulated models are unrealistic and real
training datasets with comprehensive annotations do not exist. We address this
problem with a new sim2real domain transfer method. Our key contribution is the
explicit and independent modeling of appearance, shape and poses in an unpaired
image translation framework. Our model lets us train a pose estimator on the
target domain by transferring readily available body keypoint locations from
the source domain to generated target images. We compare our approach with
existing domain transfer methods and demonstrate improved pose estimation
accuracy on Drosophila melanogaster (fruit fly), Caenorhabditis elegans (worm)
and Danio rerio (zebrafish), without requiring any manual annotation on the
target domain and despite using simplistic off-the-shelf animal characters for
simulation, or simple geometric shapes as models. Our new datasets, code, and
trained models will be published to support future neuroscientific studies.",cs.CV,cs.CV,1,Computer Vision and Pattern Recognition,Computer Vision and Pattern Recognition,Helge Rhodin,"Siyuan Li, Semih Günel, Mirela Ostrek, Pavan Ramdya, Pascal Fua, Helge Rhodin",6,http://arxiv.org/pdf/2001.08601v1,http://arxiv.org/abs/2001.08601v1,2020-01-23
"CNN-CASS: CNN for Classification of Coronary Artery Stenosis Score in
  MPR Images","To decrease patient waiting time for diagnosis of the Coronary Artery
Disease, automatic methods are applied to identify its severity using Coronary
Computed Tomography Angiography scans or extracted Multiplanar Reconstruction
(MPR) images, giving doctors a second-opinion on the priority of each case. The
main disadvantage of previous studies is the lack of large set of data that
could guarantee their reliability. Another limitation is the usage of
handcrafted features requiring manual preprocessing, such as centerline
extraction. We overcome both limitations by applying a different automated
approach based on ShuffleNet V2 network architecture and testing it on the
proposed collected dataset of MPR images, which is bigger than any other used
in this field before. We also omit centerline extraction step and train and
test our model using whole curved MPR images of 708 and 105 patients,
respectively. The model predicts one of three classes: 'no stenosis' for
normal, 'non-significant' - 1-50% of stenosis detected, 'significant' - more
than 50% of stenosis. We demonstrate model's interpretability through
visualization of the most important features selected by the network. For
stenosis score classification, the method shows improved performance comparing
to previous works, achieving 80% accuracy on the patient level. Our code is
publicly available.",eess.IV,"cs.CV, eess.IV",2,Image and Video Processing,"Computer Vision and Pattern Recognition, Image and Video Processing",Oles Dobosevych,"Mariia Dobko, Bohdan Petryshak, Oles Dobosevych",3,http://arxiv.org/pdf/2001.08593v1,http://arxiv.org/abs/2001.08593v1,2020-01-23
Weakly-Supervised Lesion Segmentation on CT Scans using Co-Segmentation,"Lesion segmentation on computed tomography (CT) scans is an important step
for precisely monitoring changes in lesion/tumor growth. This task, however, is
very challenging since manual segmentation is prohibitively time-consuming,
expensive, and requires professional knowledge. Current practices rely on an
imprecise substitute called response evaluation criteria in solid tumors
(RECIST). Although these markers lack detailed information about the lesion
regions, they are commonly found in hospitals' picture archiving and
communication systems (PACS). Thus, these markers have the potential to serve
as a powerful source of weak-supervision for 2D lesion segmentation. To
approach this problem, this paper proposes a convolutional neural network (CNN)
based weakly-supervised lesion segmentation method, which first generates the
initial lesion masks from the RECIST measurements and then utilizes
co-segmentation to leverage lesion similarities and refine the initial masks.
In this work, an attention-based co-segmentation model is adopted due to its
ability to learn more discriminative features from a pair of images.
Experimental results on the NIH DeepLesion dataset demonstrate that the
proposed co-segmentation approach significantly improves lesion segmentation
performance, e.g the Dice score increases about 4.0% (from 85.8% to 89.8%).",cs.CV,cs.CV,1,Computer Vision and Pattern Recognition,Computer Vision and Pattern Recognition,Ronald M. Summers,"Vatsal Agarwal, Youbao Tang, Jing Xiao, Ronald M. Summers",4,http://arxiv.org/pdf/2001.08590v1,http://arxiv.org/abs/2001.08590v1,2020-01-23
Detecting Deficient Coverage in Colonoscopies,"Colorectal Cancer (CRC) is a global health problem, resulting in 900K deaths
per year. Colonoscopy is the tool of choice for preventing CRC, by detecting
polyps before they become cancerous, and removing them. However, colonoscopy is
hampered by the fact that endoscopists routinely miss an average of 22-28% of
polyps. While some of these missed polyps appear in the endoscopist's field of
view, others are missed simply because of substandard coverage of the
procedure, i.e. not all of the colon is seen. This paper attempts to rectify
the problem of substandard coverage in colonoscopy through the introduction of
the C2D2 (Colonoscopy Coverage Deficiency via Depth) algorithm which detects
deficient coverage, and can thereby alert the endoscopist to revisit a given
area. More specifically, C2D2 consists of two separate algorithms: the first
performs depth estimation of the colon given an ordinary RGB video stream;
while the second computes coverage given these depth estimates. Rather than
compute coverage for the entire colon, our algorithm computes coverage locally,
on a segment-by-segment basis; C2D2 can then indicate in real-time whether a
particular area of the colon has suffered from deficient coverage, and if so
the endoscopist can return to that area. Our coverage algorithm is the first
such algorithm to be evaluated in a large-scale way; while our depth estimation
technique is the first calibration-free unsupervised method applied to
colonoscopies. The C2D2 algorithm achieves state of the art results in the
detection of deficient coverage: it is 2.4 times more accurate than human
experts.",cs.CV,cs.CV,1,Computer Vision and Pattern Recognition,Computer Vision and Pattern Recognition,Ehud Rivlin,"Daniel Freedman, Yochai Blau, Liran Katzir, Amit Aides, Ilan Shimshoni, Danny Veikherman, Tomer Golany, Ariel Gordon, Greg Corrado, Yossi Matias, Ehud Rivlin",11,http://arxiv.org/pdf/2001.08589v1,http://arxiv.org/abs/2001.08589v1,2020-01-23
"Observer variation-aware medical image segmentation by combining deep
  learning and surrogate-assisted genetic algorithms","There has recently been great progress in automatic segmentation of medical
images with deep learning algorithms. In most works observer variation is
acknowledged to be a problem as it makes training data heterogeneous but so far
no attempts have been made to explicitly capture this variation. Here, we
propose an approach capable of mimicking different styles of segmentation,
which potentially can improve quality and clinical acceptance of automatic
segmentation methods. In this work, instead of training one neural network on
all available data, we train several neural networks on subgroups of data
belonging to different segmentation variations separately. Because a priori it
may be unclear what styles of segmentation exist in the data and because
different styles do not necessarily map one-on-one to different observers, the
subgroups should be automatically determined. We achieve this by searching for
the best data partition with a genetic algorithm. Therefore, each network can
learn a specific style of segmentation from grouped training data. We provide
proof of principle results for open-sourced prostate segmentation MRI data with
simulated observer variations. Our approach provides an improvement of up to
23% (depending on simulated variations) in terms of Dice and surface Dice
coefficients compared to one network trained on all data.",cs.CV,"cs.CV, eess.IV, cs.NE, cs.LG",4,Computer Vision and Pattern Recognition,"Computer Vision and Pattern Recognition, Image and Video Processing, Neural and Evolutionary Computing, Machine Learning",Tanja Alderliesten,"Arkadiy Dushatskiy, Adriënne M. Mendrik, Peter A. N. Bosman, Tanja Alderliesten",4,http://arxiv.org/pdf/2001.08552v1,http://arxiv.org/abs/2001.08552v1,2020-01-23
Channel Pruning via Automatic Structure Search,"Channel pruning is among the predominant approaches to compress deep neural
networks. To this end, most existing pruning methods focus on selecting
channels (filters) by importance/optimization or regularization based on
rule-of-thumb designs, which defects in sub-optimal pruning. In this paper, we
propose a new channel pruning method based on artificial bee colony algorithm
(ABC), dubbed as ABCPruner, which aims to efficiently find optimal pruned
structure, i.e., channel number in each layer, rather than selecting
""important"" channels as previous works did. To solve the intractably huge
combinations of pruned structure for deep networks, we first propose to shrink
the combinations where the preserved channels are limited to a specific space,
thus the combinations of pruned structure can be significantly reduced. And
then, we formulate the search of optimal pruned structure as an optimization
problem and integrate the ABC algorithm to solve it in an automatic manner to
lessen human interference. ABCPruner has been demonstrated to be more
effective, which also enables the fine-tuning to be conducted efficiently in an
end-to-end manner. Experiments on CIFAR-10 show that ABCPruner reduces 73.68\%
of FLOPs and 88.68\% of parameters with even 0.06\% accuracy improvement for
VGGNet-16. On ILSVRC-2012, it achieves a reduction of 62.87\% FLOPs and removes
60.01\% of parameters with negligible accuracy cost for ResNet-152. The source
codes can be available at https://github.com/lmbxmu/ABCPruner.",cs.CV,cs.CV,1,Computer Vision and Pattern Recognition,Computer Vision and Pattern Recognition,Yonghong Tian,"Mingbao Lin, Rongrong Ji, Yuxin Zhang, Baochang Zhang, Yongjian Wu, Yonghong Tian",6,http://arxiv.org/pdf/2001.08565v1,http://arxiv.org/abs/2001.08565v1,2020-01-23
Communication Efficient Federated Learning over Multiple Access Channels,"In this work, we study the problem of federated learning (FL), where
distributed users aim to jointly train a machine learning model with the help
of a parameter server (PS). In each iteration of FL, users compute local
gradients, followed by transmission of the quantized gradients for subsequent
aggregation and model updates at PS. One of the challenges of FL is that of
communication overhead due to FL's iterative nature and large model sizes. One
recent direction to alleviate communication bottleneck in FL is to let users
communicate simultaneously over a multiple access channel (MAC), possibly
making better use of the communication resources.
  In this paper, we consider the problem of FL learning over a MAC. In
particular, we focus on the design of digital gradient transmission schemes
over a MAC, where gradients at each user are first quantized, and then
transmitted over a MAC to be decoded individually at the PS. When designing
digital FL schemes over MACs, there are new opportunities to assign different
amount of resources (such as rate or bandwidth) to different users based on a)
the informativeness of the gradients at each user, and b) the underlying
channel conditions. We propose a stochastic gradient quantization scheme, where
the quantization parameters are optimized based on the capacity region of the
MAC. We show that such channel aware quantization for FL outperforms uniform
quantization, particularly when users experience different channel conditions,
and when have gradients with varying levels of informativeness.",cs.IT,"math.IT, cs.LG, cs.IT",3,Information Theory,"Information Theory, Machine Learning, Information Theory",Ravi Tandon,"Wei-Ting Chang, Ravi Tandon",2,http://arxiv.org/pdf/2001.08737v1,http://arxiv.org/abs/2001.08737v1,2020-01-23
