title,summary,primary_tag,tags,n_tags,primary_category,categories,author,authors,n_authors,url_pdf,url_href,date
"Dynamic Task Weighting Methods for Multi-task Networks in Autonomous
  Driving Systems","Deep multi-task networks are of particular interest for autonomous driving
systems. They can potentially strike an excellent trade-off between predictive
performance, hardware constraints and efficient use of information from
multiple types of annotations and modalities. However, training such models is
non-trivial and requires balancing the learning of all tasks as their
respective losses display different scales, ranges and dynamics across
training. Multiple task weighting methods that adjust the losses in an adaptive
way have been proposed recently on different datasets and combinations of
tasks, making it difficult to compare them. In this work, we review and
systematically evaluate nine task weighting strategies on common grounds on
three automotive datasets (KITTI, Cityscapes and WoodScape). We then propose a
novel method combining evolutionary meta-learning and task-based selective
backpropagation, for finding the task weights and training the network
reliably. Our method outperforms state-of-the-art methods by $3\%$ on a
two-task application.",cs.CV,"cs.LG, cs.RO, cs.CV",3,Computer Vision and Pattern Recognition,"Machine Learning, Robotics, Computer Vision and Pattern Recognition",Senthil Yogamani,"Isabelle Leang, Ganesh Sistu, Fabian Burger, Andrei Bursuc, Senthil Yogamani",5,http://arxiv.org/pdf/2001.02223v1,http://arxiv.org/abs/2001.02223v1,2020-01-07
Trained Trajectory based Automated Parking System using Visual SLAM,"Automated Parking is becoming a standard feature in modern vehicles. Existing
parking systems build a local map to be able to plan for maneuvering towards a
detected slot. Next generation parking systems have an use case where they
build a persistent map of the environment where the car is frequently parked,
say for example, home parking or office parking. The pre-built map helps in
re-localizing the vehicle better when its trying to park the next time. This is
achieved by augmenting the parking system with a Visual SLAM pipeline and the
feature is called trained trajectory parking. In this paper, we discuss the use
cases, design and implementation of a trained trajectory automated parking
system. To encourage further research, we release a dataset of 50 video
sequences comprising of over 100,000 images with the associated ground truth as
a companion to our WoodScape dataset \cite{Yogamani_2019_ICCV}. To the best of
the authors' knowledge, this is the first public dataset for trained trajectory
parking system scenarios.",cs.CV,"cs.RO, cs.CV",2,Computer Vision and Pattern Recognition,"Robotics, Computer Vision and Pattern Recognition",Senthil Yogamani,"Nivedita Tripathi, Ganesh Sistu, Senthil Yogamani",3,http://arxiv.org/pdf/2001.02161v1,http://arxiv.org/abs/2001.02161v1,2020-01-07
"Inferring Convolutional Neural Networks' accuracies from their
  architectural characterizations","Convolutional Neural Networks (CNNs) have shown strong promise for analyzing
scientific data from many domains including particle imaging detectors.
However, the challenge of choosing the appropriate network architecture (depth,
kernel shapes, activation functions, etc.) for specific applications and
different data sets is still poorly understood. In this paper, we study the
relationships between a CNN's architecture and its performance by proposing a
systematic language that is useful for comparison between different CNN's
architectures before training time. We characterize CNN's architecture by
different attributes, and demonstrate that the attributes can be predictive of
the networks' performance in two specific computer vision-based physics
problems -- event vertex finding and hadron multiplicity classification in the
MINERvA experiment at Fermi National Accelerator Laboratory. In doing so, we
extract several architectural attributes from optimized networks' architecture
for the physics problems, which are outputs of a model selection algorithm
called Multi-node Evolutionary Neural Networks for Deep Learning (MENNDL). We
use machine learning models to predict whether a network can perform better
than a certain threshold accuracy before training. The models perform 16-20%
better than random guessing. Additionally, we found an coefficient of
determination of 0.966 for an Ordinary Least Squares model in a regression on
accuracy over a large population of networks.",cs.CV,"cs.LG, hep-ex, cs.CV",3,Computer Vision and Pattern Recognition,"Machine Learning, High Energy Physics - Experiment, Computer Vision and Pattern Recognition",A. Ghosh,"D. Hoang, J. Hamer, G. N. Perdue, S. R. Young, J. Miller, A. Ghosh",6,http://arxiv.org/pdf/2001.02160v1,http://arxiv.org/abs/2001.02160v1,2020-01-07
General 3D Room Layout from a Single View by Render-and-Compare,"We present a novel method to reconstruct the 3D layout of a room --
walls,floors, ceilings -- from a single perspective view, even for the case of
general configurations. This input view can consist of a color image only, but
considering a depth map will result in a more accurate reconstruction. Our
approach is based on solving a constrained discrete optimization problem, which
selects the polygons which are part of the layout from a large set of potential
polygons. In order to deal with occlusions between components of the layout,
which is a problem ignored by previous works, we introduce an
analysis-by-synthesis method to iteratively refine the 3D layout estimate. To
the best of our knowledge, our method is the first that can estimate a layout
in such general conditions from a single view. We additionally introduce a new
annotation dataset made of 91 images from the ScanNet dataset and several
metrics, in order to evaluate our results quantitatively.",cs.CV,cs.CV,1,Computer Vision and Pattern Recognition,Computer Vision and Pattern Recognition,Vincent Lepetit,"Sinisa Stekovic, Friedrich Fraundorfer, Vincent Lepetit",3,http://arxiv.org/pdf/2001.02149v1,http://arxiv.org/abs/2001.02149v1,2020-01-07
"State Transition Modeling of the Smoking Behavior using LSTM Recurrent
  Neural Networks","The use of sensors has pervaded everyday life in several applications
including human activity monitoring, healthcare, and social networks. In this
study, we focus on the use of smartwatch sensors to recognize smoking activity.
More specifically, we have reformulated the previous work in detection of
smoking to include in-context recognition of smoking. Our presented
reformulation of the smoking gesture as a state-transition model that consists
of the mini-gestures hand-to-lip, hand-on-lip, and hand-off-lip, has
demonstrated improvement in detection rates nearing 100% using conventional
neural networks. In addition, we have begun the utilization of Long-Short-Term
Memory (LSTM) neural networks to allow for in-context detection of gestures
with accuracy nearing 97%.",cs.CV,"cs.LG, cs.CV",2,Computer Vision and Pattern Recognition,"Machine Learning, Computer Vision and Pattern Recognition",Homayoun Valafar,"Chrisogonas O. Odhiambo, Casey A. Cole, Alaleh Torkjazi, Homayoun Valafar",4,http://arxiv.org/pdf/2001.02101v1,http://arxiv.org/abs/2001.02101v1,2020-01-07
AD-VO: Scale-Resilient Visual Odometry Using Attentive Disparity Map,"Visual odometry is an essential key for a localization module in SLAM
systems. However, previous methods require tuning the system to adapt
environment changes. In this paper, we propose a learning-based approach for
frame-to-frame monocular visual odometry estimation. The proposed network is
only learned by disparity maps for not only covering the environment changes
but also solving the scale problem. Furthermore, attention block and
skip-ordering scheme are introduced to achieve robust performance in various
driving environment. Our network is compared with the conventional methods
which use common domain such as color or optical flow. Experimental results
confirm that the proposed network shows better performance than other
approaches with higher and more stable results.",cs.CV,cs.CV,1,Computer Vision and Pattern Recognition,Computer Vision and Pattern Recognition,Sangyoun Lee,"Joosung Lee, Sangwon Hwang, Kyungjae Lee, Woo Jin Kim, Junhyeop Lee, Tae-young Chung, Sangyoun Lee",7,http://arxiv.org/pdf/2001.02090v1,http://arxiv.org/abs/2001.02090v1,2020-01-07
Deep Reinforcement Learning for Active Human Pose Estimation,"Most 3d human pose estimation methods assume that input -- be it images of a
scene collected from one or several viewpoints, or from a video -- is given.
Consequently, they focus on estimates leveraging prior knowledge and
measurement by fusing information spatially and/or temporally, whenever
available. In this paper we address the problem of an active observer with
freedom to move and explore the scene spatially -- in `time-freeze' mode --
and/or temporally, by selecting informative viewpoints that improve its
estimation accuracy. Towards this end, we introduce Pose-DRL, a fully trainable
deep reinforcement learning-based active pose estimation architecture which
learns to select appropriate views, in space and time, to feed an underlying
monocular pose estimator. We evaluate our model using single- and multi-target
estimators with strong result in both settings. Our system further learns
automatic stopping conditions in time and transition functions to the next
temporal processing step in videos. In extensive experiments with the Panoptic
multi-view setup, and for complex scenes containing multiple people, we show
that our model learns to select viewpoints that yield significantly more
accurate pose estimates compared to strong multi-view baselines.",cs.CV,cs.CV,1,Computer Vision and Pattern Recognition,Computer Vision and Pattern Recognition,Cristian Sminchisescu,"Erik Gärtner, Aleksis Pirinen, Cristian Sminchisescu",3,http://arxiv.org/pdf/2001.02024v1,http://arxiv.org/abs/2001.02024v1,2020-01-07
"Delineating Bone Surfaces in B-Mode Images Constrained by Physics of
  Ultrasound Propagation","Bone surface delineation in ultrasound is of interest due to its potential in
diagnosis, surgical planning, and post-operative follow-up in orthopedics, as
well as the potential of using bones as anatomical landmarks in surgical
navigation. We herein propose a method to encode the physics of ultrasound
propagation into a factor graph formulation for the purpose of bone surface
delineation. In this graph structure, unary node potentials encode the local
likelihood for being a soft tissue or acoustic-shadow (behind bone surface)
region, both learned through image descriptors. Pair-wise edge potentials
encode ultrasound propagation constraints of bone surfaces given their large
acoustic-impedance difference. We evaluate the proposed method in comparison
with four earlier approaches, on in-vivo ultrasound images collected from
dorsal and volar views of the forearm. The proposed method achieves an average
root-mean-square error and symmetric Hausdorff distance of 0.28mm and 1.78mm,
respectively. It detects 99.9% of the annotated bone surfaces with a mean
scanline error (distance to annotations) of 0.39mm.",cs.CV,cs.CV,1,Computer Vision and Pattern Recognition,Computer Vision and Pattern Recognition,Orcun Goksel,"Firat Ozdemir, Christine Tanner, Orcun Goksel",3,http://arxiv.org/pdf/2001.02001v1,http://arxiv.org/abs/2001.02001v1,2020-01-07
Data Structure Primitives on Persistent Memory: An Evaluation,"Persistent Memory (PM), as already available e.g. with Intel Optane DC
Persistent Memory, represents a very promising, next generation memory solution
with a significant impact on database architectures. Several data structures
for this new technology and its properties have already been proposed. However,
primarily merely complete structures were presented and evaluated hiding the
impact of the individual ideas and PM characteristics. Therefore, in this
paper, we disassemble the structures presented so far, identify their
underlying design primitives, and assign them to appropriate design goals
regarding PM. As a result of our comprehensive experiments on real PM hardware,
we were able to reveal the trade-offs of the primitives at the micro level.
From this, performance profiles could be derived for selected primitives. With
these it is possible to precisely identify their best use cases as well as
vulnerabilities. Beside our general insights regarding PM-based data structure
design, we also discovered new promising combinations not considered in the
literature so far.",cs.DB,"cs.DB, cs.ET, cs.DS",3,Databases,"Databases, Emerging Technologies, Data Structures and Algorithms",Kai-Uwe Sattler,"Philipp Götze, Arun Kumar Tharanatha, Kai-Uwe Sattler",3,http://arxiv.org/pdf/2001.02172v1,http://arxiv.org/abs/2001.02172v1,2020-01-07
"Switching dynamics of single and coupled VO2-based oscillators as
  elements of neural networks","In the present paper, we report on the switching dynamics of both single and
coupled VO2-based oscillators, with resistive and capacitive coupling, and
explore the capability of their application in oscillatory neural networks.
Based on these results, we further select an adequate SPICE model to describe
the modes of operation of coupled oscillator circuits. Physical mechanisms
influencing the time of forward and reverse electrical switching, that
determine the applicability limits of the proposed model, are identified. For
the resistive coupling, it is shown that synchronization takes place at a
certain value of the coupling resistance, though it is unstable and a
synchronization failure occurs periodically. For the capacitive coupling, two
synchronization modes, with weak and strong coupling, are found. The transition
between these modes is accompanied by chaotic oscillations. A decrease in the
width of the spectrum harmonics in the weak-coupling mode, and its increase in
the strong-coupling one, is detected. The dependences of frequencies and phase
differences of the coupled oscillatory circuits on the coupling capacitance are
found. Examples of operation of coupled VO2 oscillators as a central pattern
generator are demonstrated.",cs.NE,"cs.ET, cs.NE",2,Neural and Evolutionary Computing,"Emerging Technologies, Neural and Evolutionary Computing",Valentin Perminov,"Andrei Velichko, Maksim Belyaev, Vadim Putrolaynen, Alexander Pergament, Valentin Perminov",5,http://arxiv.org/pdf/2001.01854v1,http://arxiv.org/abs/2001.01854v1,2020-01-07
"Minimum entropy production in multipartite processes due to neighborhood
  constraints","It is known that the minimal total entropy production (EP) generated during
the discrete-time evolution of a composite system is nonzero if its subsystems
are isolated from one another. Minimal EP is also nonzero if the subsystems
jointly implement a specified Bayes net. Here I extend these discrete-time
results to continuous time, and to allow all subsystems to be simultaneously
interacting. To do this I model the composite system as a multipartite process,
subject to constraints on the overlaps among the ""neighborhoods"" of the rate
matrices of the subsystems. I derive two information-theoretic lower bounds on
the minimal achievable EP rate expressed in terms of those neighborhood
overlaps. The first bound is based on applying the inclusion-exclusion
principle to the eighborhood overlaps. The second is based on constructing
counterfactual rate matrices, in which all subsystems outside of a particular
neighborhood are held fixed while those inside the neighborhood are allowed to
evolve. This second bound involves quantities related to the ""learning rate"" of
stationary bipartite systems, or more generally to the ""information flow"".",cond-mat.stat-mech,"cond-mat.stat-mech, cs.LG",2,Statistical Mechanics,"Statistical Mechanics, Machine Learning",David H Wolpert,David H Wolpert,1,http://arxiv.org/pdf/2001.02205v1,http://arxiv.org/abs/2001.02205v1,2020-01-07
"On-the-fly Prediction of Protein Hydration Densities and Free Energies
  using Deep Learning","The calculation of thermodynamic properties of biochemical systems typically
requires the use of resource-intensive molecular simulation methods. One
example thereof is the thermodynamic profiling of hydration sites, i.e.
high-probability locations for water molecules on the protein surface, which
play an essential role in protein-ligand associations and must therefore be
incorporated in the prediction of binding poses and affinities. To replace
time-consuming simulations in hydration site predictions, we developed two
different types of deep neural-network models aiming to predict hydration site
data. In the first approach, meshed 3D images are generated representing the
interactions between certain molecular probes placed on regular 3D grids,
encompassing the binding pocket, with the static protein. These molecular
interaction fields are mapped to the corresponding 3D image of hydration
occupancy using a neural network based on an U-Net architecture. In a second
approach, hydration occupancy and thermodynamics were predicted point-wise
using a neural network based on fully-connected layers. In addition to direct
protein interaction fields, the environment of each grid point was represented
using moments of a spherical harmonics expansion of the interaction properties
of nearby grid points. Application to structure-activity relationship analysis
and protein-ligand pose scoring demonstrates the utility of the predicted
hydration information.",q-bio.BM,"q-bio.BM, q-bio.QM, cs.LG",3,Biomolecules,"Biomolecules, Quantitative Methods, Machine Learning",Markus A. Lill,"Ahmadreza Ghanbarpour, Amr H. Mahmoud, Markus A. Lill",3,http://arxiv.org/pdf/2001.02201v1,http://arxiv.org/abs/2001.02201v1,2020-01-07
Generalized mean shift with triangular kernel profile,"The mean shift algorithm is a popular way to find modes of some probability
density functions taking a specific kernel-based shape, used for clustering or
visual tracking. Since its introduction, it underwent several practical
improvements and generalizations, as well as deep theoretical analysis mainly
focused on its convergence properties. In spite of encouraging results, this
question has not received a clear general answer yet. In this paper we focus on
a specific class of kernels, adapted in particular to the distributions
clustering applications which motivated this work. We show that a novel Mean
Shift variant adapted to them can be derived, and proved to converge after a
finite number of iterations. In order to situate this new class of methods in
the general picture of the Mean Shift theory, we alo give a synthetic exposure
of existing results of this field.",cs.LG,"math.OC, stat.ML, cs.LG",3,Machine Learning,"Optimization and Control, Machine Learning, Machine Learning",Axel Barrau,"Sébastien Razakarivony, Axel Barrau",2,http://arxiv.org/pdf/2001.02165v1,http://arxiv.org/abs/2001.02165v1,2020-01-07
PaRoT: A Practical Framework for Robust Deep NeuralNetwork Training,"Deep Neural Networks (DNNs) are finding important applications in
safety-critical systems such as Autonomous Vehicles (AVs), where perceiving the
environment correctly and robustly is necessary for safe operation. Raising
unique challenges for assurance due to their black-box nature, DNNs pose a
fundamental problem for regulatory acceptance of these types of systems. Robust
training --- training to minimize excessive sensitivity to small changes in
input --- has emerged as one promising technique to address this challenge.
However, existing robust training tools are inconvenient to use or apply to
existing codebases and models: they typically only support a small subset of
model elements and require users to extensively rewrite the training code. In
this paper we introduce a novel framework, PaRoT, developed on the popular
TensorFlow platform, that greatly reduces the barrier to entry. Our framework
enables robust training to be performed on arbitrary DNNs without any rewrites
to the model. We demonstrate that our framework's performance is comparable to
prior art, and exemplify its ease of use on off-the-shelf, trained models and
on a real-world industrial application: training a robust traffic light
detection network.",cs.LG,"stat.ML, cs.LG",2,Machine Learning,"Machine Learning, Machine Learning",Iain Whiteside,"Edward Ayers, Francisco Eiras, Majd Hawasly, Iain Whiteside",4,http://arxiv.org/pdf/2001.02152v1,http://arxiv.org/abs/2001.02152v1,2020-01-07
Multitask learning over graphs,"The problem of learning simultaneously several related tasks has received
considerable attention in several domains, especially in machine learning with
the so-called multitask learning problem or learning to learn problem [1], [2].
Multitask learning is an approach to inductive transfer learning (using what is
learned for one problem to assist in another problem) and helps improve
generalization performance relative to learning each task separately by using
the domain information contained in the training signals of related tasks as an
inductive bias. Several strategies have been derived within this community
under the assumption that all data are available beforehand at a fusion center.
However, recent years have witnessed an increasing ability to collect data in a
distributed and streaming manner. This requires the design of new strategies
for learning jointly multiple tasks from streaming data over distributed (or
networked) systems. This article provides an overview of multitask strategies
for learning and adaptation over networks. The working hypothesis for these
strategies is that agents are allowed to cooperate with each other in order to
learn distinct, though related tasks. The article shows how cooperation steers
the network limiting point and how different cooperation rules allow to promote
different task relatedness models. It also explains how and when cooperation
over multitask networks outperforms non-cooperative strategies.",eess.SP,"eess.SP, cs.MA, cs.LG",3,Signal Processing,"Signal Processing, Multiagent Systems, Machine Learning",Ali H. Sayed,"Roula Nassif, Stefan Vlaski, Cedric Richard, Jie Chen, Ali H. Sayed",5,http://arxiv.org/pdf/2001.02112v1,http://arxiv.org/abs/2001.02112v1,2020-01-07
With Registered Reports Towards Large Scale Data Curation,"The scale of manually validated data is currently limited by the effort that
small groups of researchers can invest for the curation of such data. Within
this paper, we propose the use of registered reports to scale the curation of
manually validated data. The idea is inspired by the mechanical turk and
replaces monetary payment with authorship of data set publication.",cs.DL,cs.DL,1,Digital Libraries,Digital Libraries,Steffen Herbold,Steffen Herbold,1,http://arxiv.org/pdf/2001.01972v1,http://arxiv.org/abs/2001.01972v1,2020-01-07
